診療科名,診療受付区分,予約フラグ,曜日,件数
皮膚・排泄ケア,未来院,枠なし予約,2,12
皮膚・排泄ケア,未来院,枠なし予約,3,5
皮膚・排泄ケア,未来院,枠なし予約,4,19
皮膚・排泄ケア,病院到着,枠なし予約,0,1
皮膚・排泄ケア,病院到着,枠なし予約,1,1
皮膚・排泄ケア,病院到着,枠なし予約,2,2
皮膚・排泄ケア,病院到着,枠なし予約,4,3
皮膚科,6,枠あり予約,2,1
皮膚科,未来院,枠あり予約,0,10
皮膚科,未来院,枠あり予約,1,12
皮膚科,未来院,枠あり予約,2,7
皮膚科,未来院,枠あり予約,3,6
皮膚科,未来院,枠あり予約,4,12
皮膚科,未来院,枠なし予約,0,3
皮膚科,未来院,枠なし予約,1,6
皮膚科,未来院,枠なし予約,2,5
皮膚科,未来院,枠なし予約,3,6
皮膚科,未来院,枠なし予約,4,2
皮膚科,未来院,枠なし予約,6,2
皮膚科,病院到着,枠あり予約,6,4
皮膚科,病院到着,枠なし予約,3,2
皮膚科,病院到着,枠なし予約,4,2
皮膚科,病院到着,,1,1
皮膚科,終了,枠あり予約,0,199
皮膚科,終了,枠あり予約,1,223
皮膚科,終了,枠あり予約,2,190
皮膚科,終了,枠あり予約,3,125
皮膚科,終了,枠あり予約,4,308
皮膚科,終了,枠なし予約,0,32
皮膚科,終了,枠なし予約,1,30
皮膚科,終了,枠なし予約,2,32
皮膚科,終了,枠なし予約,3,21
皮膚科,終了,枠なし予約,4,45
皮膚科,終了,,0,16
皮膚科,終了,,1,13
皮膚科,終了,,2,13
皮膚科,終了,,3,9
皮膚科,終了,,4,7
皮膚科,診察中,枠あり予約,4,1
皮膚科,診察中,,4,1
看護部,7,枠あり予約,0,1
看護部,7,枠あり予約,1,1
看護部,7,枠あり予約,3,1
看護部,7,枠あり予約,4,1
看護部,未来院,枠あり予約,1,1
看護部,未来院,枠あり予約,2,5
看護部,未来院,枠あり予約,3,1
看護部,病院到着,枠あり予約,0,1
看護部,病院到着,枠あり予約,2,3
看護部,病院到着,枠あり予約,3,14
看護部,病院到着,枠なし予約,0,2
看護部,病院到着,枠なし予約,1,2
看護部,病院到着,枠なし予約,2,15
看護部,病院到着,枠なし予約,3,9
看護部,病院到着,枠なし予約,4,1
看護部,終了,枠あり予約,0,7
看護部,終了,枠あり予約,1,8
看護部,終了,枠あり予約,2,8
看護部,終了,枠あり予約,3,10
看護部,終了,枠あり予約,4,3
看護部,終了,枠なし予約,0,3
看護部,終了,枠なし予約,1,8
看護部,終了,枠なし予約,2,1
看護部,終了,枠なし予約,3,2
看護部,終了,枠なし予約,4,5
眼科,6,枠あり予約,4,1
眼科,保留,枠あり予約,0,1
眼科,保留,枠あり予約,1,1
眼科,保留,枠あり予約,2,1
眼科,未来院,枠あり予約,0,39
眼科,未来院,枠あり予約,1,13
眼科,未来院,枠あり予約,2,24
眼科,未来院,枠あり予約,3,8
眼科,未来院,枠あり予約,4,25
眼科,未来院,枠なし予約,0,1
眼科,未来院,枠なし予約,2,1
眼科,未来院,枠なし予約,3,1
眼科,病院到着,枠あり予約,0,58
眼科,病院到着,枠あり予約,1,4
眼科,病院到着,枠あり予約,2,21
眼科,病院到着,枠あり予約,3,5
眼科,病院到着,枠あり予約,4,9
眼科,病院到着,枠あり予約,5,31
眼科,病院到着,枠なし予約,0,4
眼科,病院到着,枠なし予約,2,2
眼科,病院到着,枠なし予約,3,2
眼科,病院到着,枠なし予約,4,4
眼科,病院到着,,0,4
眼科,病院到着,,1,1
眼科,終了,枠あり予約,0,785
眼科,終了,枠あり予約,1,484
眼科,終了,枠あり予約,2,577
眼科,終了,枠あり予約,3,534
眼科,終了,枠あり予約,4,639
眼科,終了,枠あり予約,5,2
眼科,終了,枠なし予約,0,34
眼科,終了,枠なし予約,1,27
眼科,終了,枠なし予約,2,36
眼科,終了,枠なし予約,3,37
眼科,終了,枠なし予約,4,30
眼科,終了,枠なし予約,5,1
眼科,終了,,0,2
眼科,終了,,1,1
眼科,終了,,2,1
眼科,終了,,3,1
眼科,診察中,枠あり予約,0,1
禁煙外来,未来院,枠あり予約,3,1
禁煙外来,終了,枠あり予約,3,7
総合内科,6,枠あり予約,3,1
総合内科,7,枠あり予約,0,1
総合内科,保留,枠あり予約,1,2
総合内科,保留,枠あり予約,4,1
総合内科,保留,枠なし予約,1,1
総合内科,保留,枠なし予約,4,1
総合内科,未来院,枠あり予約,0,7
総合内科,未来院,枠あり予約,1,16
総合内科,未来院,枠あり予約,2,5
総合内科,未来院,枠あり予約,3,8
総合内科,未来院,枠あり予約,4,9
総合内科,未来院,枠なし予約,0,1
総合内科,未来院,枠なし予約,2,1
総合内科,未来院,枠なし予約,3,3
総合内科,病院到着,枠あり予約,0,1
総合内科,病院到着,枠あり予約,3,2
総合内科,病院到着,枠あり予約,4,2
総合内科,病院到着,枠なし予約,0,1
総合内科,病院到着,枠なし予約,1,3
総合内科,病院到着,枠なし予約,2,1
総合内科,病院到着,枠なし予約,4,3
総合内科,病院到着,,0,3
総合内科,病院到着,,2,1
総合内科,病院到着,,3,4
総合内科,終了,枠あり予約,0,209
総合内科,終了,枠あり予約,1,149
総合内科,終了,枠あり予約,2,132
総合内科,終了,枠あり予約,3,212
総合内科,終了,枠あり予約,4,194
総合内科,終了,枠なし予約,0,36
総合内科,終了,枠なし予約,1,32
総合内科,終了,枠なし予約,2,45
総合内科,終了,枠なし予約,3,35
総合内科,終了,枠なし予約,4,22
総合内科,終了,,0,54
総合内科,終了,,1,20
総合内科,終了,,2,20
総合内科,終了,,3,8
総合内科,終了,,4,14
総合内科,診察中,枠あり予約,0,1
総合内科,診察中,枠あり予約,3,1
総合内科,診察中,,0,1
緩和ケアチーム,未来院,枠あり予約,0,4
緩和ケアチーム,未来院,枠あり予約,1,3
緩和ケアチーム,未来院,枠あり予約,2,3
緩和ケアチーム,未来院,枠あり予約,3,2
緩和ケアチーム,未来院,枠あり予約,4,2
緩和ケアチーム,未来院,枠なし予約,3,1
緩和ケアチーム,病院到着,枠あり予約,3,2
緩和ケアチーム,病院到着,枠なし予約,0,8
緩和ケアチーム,病院到着,枠なし予約,2,4
緩和ケアチーム,病院到着,枠なし予約,3,2
緩和ケアチーム,病院到着,枠なし予約,4,3
耳鼻咽喉科,6,枠あり予約,0,1
耳鼻咽喉科,6,枠あり予約,3,1
耳鼻咽喉科,7,枠あり予約,1,1
耳鼻咽喉科,7,,0,1
耳鼻咽喉科,未来院,枠あり予約,0,12
耳鼻咽喉科,未来院,枠あり予約,1,20
耳鼻咽喉科,未来院,枠あり予約,2,24
耳鼻咽喉科,未来院,枠あり予約,3,14
耳鼻咽喉科,未来院,枠あり予約,4,13
耳鼻咽喉科,未来院,枠なし予約,0,2
耳鼻咽喉科,未来院,枠なし予約,1,2
耳鼻咽喉科,未来院,枠なし予約,2,1
耳鼻咽喉科,未来院,枠なし予約,3,2
耳鼻咽喉科,未来院,枠なし予約,4,2
耳鼻咽喉科,病院到着,枠あり予約,0,1
耳鼻咽喉科,病院到着,枠あり予約,2,2
耳鼻咽喉科,病院到着,枠あり予約,3,2
耳鼻咽喉科,病院到着,枠あり予約,4,2
耳鼻咽喉科,病院到着,枠あり予約,5,7
耳鼻咽喉科,病院到着,枠あり予約,6,6
耳鼻咽喉科,病院到着,枠なし予約,1,1
耳鼻咽喉科,病院到着,枠なし予約,5,6
耳鼻咽喉科,病院到着,枠なし予約,6,6
耳鼻咽喉科,病院到着,,2,1
耳鼻咽喉科,病院到着,,4,1
耳鼻咽喉科,終了,枠あり予約,0,194
耳鼻咽喉科,終了,枠あり予約,1,446
耳鼻咽喉科,終了,枠あり予約,2,271
耳鼻咽喉科,終了,枠あり予約,3,381
耳鼻咽喉科,終了,枠あり予約,4,215
耳鼻咽喉科,終了,枠なし予約,0,25
耳鼻咽喉科,終了,枠なし予約,1,62
耳鼻咽喉科,終了,枠なし予約,2,42
耳鼻咽喉科,終了,枠なし予約,3,76
耳鼻咽喉科,終了,枠なし予約,4,25
耳鼻咽喉科,終了,,0,6
耳鼻咽喉科,終了,,1,8
耳鼻咽喉科,終了,,2,12
耳鼻咽喉科,終了,,3,5
耳鼻咽喉科,終了,,4,2
耳鼻咽喉科,診察中,枠あり予約,1,1
耳鼻咽喉科,診察中,枠あり予約,3,1
耳鼻咽喉科,診察中,枠あり予約,4,2
耳鼻咽喉科,診察中,枠なし予約,3,1
耳鼻咽喉科,診察中,,1,1
脳神経内科,未来院,枠あり予約,0,6
脳神経内科,未来院,枠あり予約,1,4
脳神経内科,未来院,枠あり予約,2,4
脳神経内科,未来院,枠あり予約,3,7
脳神経内科,未来院,枠あり予約,4,5
脳神経内科,病院到着,枠あり予約,2,1
脳神経内科,病院到着,枠なし予約,0,1
脳神経内科,終了,枠あり予約,0,124
脳神経内科,終了,枠あり予約,1,45
脳神経内科,終了,枠あり予約,2,60
脳神経内科,終了,枠あり予約,3,136
脳神経内科,終了,枠あり予約,4,80
脳神経内科,終了,枠なし予約,0,21
脳神経内科,終了,枠なし予約,1,5
脳神経内科,終了,枠なし予約,2,11
脳神経内科,終了,枠なし予約,3,12
脳神経内科,終了,枠なし予約,4,15
脳神経内科,終了,,0,3
脳神経内科,終了,,1,1
脳神経内科,終了,,2,2
脳神経内科,終了,,3,5
脳神経内科,終了,,4,6
脳神経外科,未来院,枠あり予約,1,1
脳神経外科,未来院,枠あり予約,2,4
脳神経外科,未来院,枠あり予約,3,2
脳神経外科,未来院,枠なし予約,4,1
脳神経外科,病院到着,枠あり予約,0,1
脳神経外科,病院到着,枠あり予約,1,2
脳神経外科,病院到着,枠あり予約,2,1
脳神経外科,病院到着,枠あり予約,3,1
脳神経外科,病院到着,枠なし予約,1,1
脳神経外科,病院到着,枠なし予約,3,1
脳神経外科,終了,枠あり予約,0,10
脳神経外科,終了,枠あり予約,1,52
脳神経外科,終了,枠あり予約,2,78
脳神経外科,終了,枠あり予約,3,14
脳神経外科,終了,枠あり予約,4,65
脳神経外科,終了,枠なし予約,0,7
脳神経外科,終了,枠なし予約,1,5
脳神経外科,終了,枠なし予約,2,2
脳神経外科,終了,枠なし予約,3,9
脳神経外科,終了,枠なし予約,4,1
脳神経外科,終了,,3,1
脳神経外科,診察中,枠あり予約,0,1
腎内科,未来院,枠あり予約,0,6
腎内科,未来院,枠あり予約,1,2
腎内科,未来院,枠あり予約,2,3
腎内科,未来院,枠あり予約,3,12
腎内科,未来院,枠なし予約,2,3
腎内科,病院到着,枠あり予約,1,1
腎内科,病院到着,枠あり予約,2,2
腎内科,病院到着,枠あり予約,3,3
腎内科,病院到着,枠あり予約,5,2
腎内科,病院到着,枠なし予約,4,2
腎内科,終了,枠あり予約,0,157
腎内科,終了,枠あり予約,1,107
腎内科,終了,枠あり予約,2,159
腎内科,終了,枠あり予約,3,168
腎内科,終了,枠あり予約,4,78
腎内科,終了,枠あり予約,5,3
腎内科,終了,枠なし予約,0,19
腎内科,終了,枠なし予約,1,17
腎内科,終了,枠なし予約,2,15
腎内科,終了,枠なし予約,3,20
腎内科,終了,枠なし予約,4,10
腎内科,終了,,0,1
腎内科,診察中,枠あり予約,0,2
腎内科,診察中,枠あり予約,4,1
腎内科,診察中,枠なし予約,4,1
臨床工学技師,未来院,枠あり予約,0,20
臨床工学技師,未来院,枠あり予約,1,12
臨床工学技師,未来院,枠あり予約,2,20
臨床工学技師,未来院,枠あり予約,3,14
臨床工学技師,未来院,枠あり予約,4,16
臨床工学技師,未来院,枠あり予約,5,15
臨床工学技師,未来院,枠あり予約,6,1
臨床工学技師,未来院,枠なし予約,1,1
臨床工学技師,未来院,枠なし予約,4,2
臨床工学技師,病院到着,枠あり予約,0,14
臨床工学技師,病院到着,枠あり予約,1,7
臨床工学技師,病院到着,枠あり予約,2,11
臨床工学技師,病院到着,枠あり予約,3,3
臨床工学技師,病院到着,枠あり予約,4,11
臨床工学技師,病院到着,枠あり予約,5,4
臨床工学技師,病院到着,枠なし予約,0,1
臨床腫瘍科,未来院,枠あり予約,1,1
臨床腫瘍科,未来院,枠なし予約,3,1
臨床腫瘍科,病院到着,枠あり予約,0,1
臨床腫瘍科,病院到着,枠あり予約,2,2
臨床腫瘍科,終了,枠あり予約,0,48
臨床腫瘍科,終了,枠あり予約,1,24
臨床腫瘍科,終了,枠あり予約,2,39
臨床腫瘍科,終了,枠あり予約,3,26
臨床腫瘍科,終了,枠あり予約,4,3
臨床腫瘍科,終了,枠なし予約,0,4
臨床腫瘍科,終了,枠なし予約,1,4
臨床腫瘍科,終了,枠なし予約,2,6
臨床腫瘍科,終了,枠なし予約,3,2
臨床腫瘍科,終了,枠なし予約,4,3
薬剤部,7,枠あり予約,3,1
薬剤部,未来院,枠あり予約,1,3
薬剤部,未来院,枠あり予約,4,1
薬剤部,未来院,枠なし予約,2,1
薬剤部,病院到着,枠あり予約,1,5
薬剤部,病院到着,枠あり予約,2,6
薬剤部,病院到着,枠あり予約,3,8
薬剤部,病院到着,枠あり予約,4,2
薬剤部,病院到着,枠なし予約,3,3
薬剤部,終了,枠あり予約,0,22
薬剤部,終了,枠あり予約,1,7
薬剤部,終了,枠あり予約,2,20
薬剤部,終了,枠あり予約,3,25
薬剤部,終了,枠あり予約,4,31
薬剤部,終了,枠なし予約,0,2
薬剤部,終了,枠なし予約,2,1
薬剤部,終了,枠なし予約,3,3
薬剤部,終了,枠なし予約,4,1
血液内科,6,枠あり予約,3,1
血液内科,保留,枠あり予約,5,1
血液内科,未来院,枠あり予約,0,3
血液内科,未来院,枠あり予約,1,9
血液内科,未来院,枠あり予約,2,8
血液内科,未来院,枠あり予約,3,4
血液内科,未来院,枠あり予約,4,6
血液内科,未来院,枠なし予約,4,1
血液内科,病院到着,枠あり予約,0,2
血液内科,病院到着,枠あり予約,1,1
血液内科,病院到着,枠あり予約,2,1
血液内科,病院到着,枠あり予約,3,1
血液内科,病院到着,枠あり予約,4,1
血液内科,病院到着,枠あり予約,5,3
血液内科,病院到着,枠あり予約,6,1
血液内科,病院到着,枠なし予約,3,1
血液内科,終了,枠あり予約,0,206
血液内科,終了,枠あり予約,1,184
血液内科,終了,枠あり予約,2,107
血液内科,終了,枠あり予約,3,146
血液内科,終了,枠あり予約,4,148
血液内科,終了,枠なし予約,0,26
血液内科,終了,枠なし予約,1,7
血液内科,終了,枠なし予約,2,7
血液内科,終了,枠なし予約,3,9
血液内科,終了,枠なし予約,4,9
血液内科,診察中,枠あり予約,4,1
血液内科,診察中,枠なし予約,0,1
退院支援,未来院,枠あり予約,0,12
退院支援,未来院,枠あり予約,1,11
退院支援,未来院,枠あり予約,2,11
退院支援,未来院,枠あり予約,3,13
退院支援,未来院,枠あり予約,4,8
退院支援,病院到着,枠あり予約,1,1
退院支援,病院到着,枠あり予約,3,2
退院支援,終了,枠あり予約,0,29
退院支援,終了,枠あり予約,1,17
退院支援,終了,枠あり予約,2,16
退院支援,終了,枠あり予約,3,14
退院支援,終了,枠あり予約,4,19
通院治療センター,7,枠なし予約,1,1
通院治療センター,病院到着,枠あり予約,3,1
通院治療センター,終了,枠あり予約,0,8
通院治療センター,終了,枠あり予約,1,9
通院治療センター,終了,枠あり予約,2,13
通院治療センター,終了,枠あり予約,3,10
通院治療センター,終了,枠なし予約,0,4
通院治療センター,終了,枠なし予約,1,6
通院治療センター,終了,枠なし予約,2,4
通院治療センター,終了,枠なし予約,3,7
遺伝診療科,未来院,枠あり予約,1,1
遺伝診療科,病院到着,枠あり予約,1,3
遺伝診療科,病院到着,枠なし予約,3,1
遺伝診療科,終了,枠あり予約,0,3
遺伝診療科,終了,枠あり予約,1,8
遺伝診療科,終了,枠あり予約,2,1
遺伝診療科,終了,枠あり予約,3,5
遺伝診療科,終了,枠あり予約,4,12
遺伝診療科,終了,枠なし予約,0,1
遺伝診療科,終了,枠なし予約,1,2
遺伝診療科,終了,枠なし予約,3,7
骨転移カンファレンス,未来院,枠あり予約,0,3
骨転移カンファレンス,病院到着,枠あり予約,0,3
骨転移カンファレンス,病院到着,枠なし予約,0,2
麻酔科,保留,枠あり予約,4,1
麻酔科,終了,枠あり予約,0,79
麻酔科,終了,枠あり予約,1,68
麻酔科,終了,枠あり予約,2,79
麻酔科,終了,枠あり予約,3,86
麻酔科,終了,枠あり予約,4,81
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,未来院,枠あり予約,4,1
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,病院到着,枠あり予約,2,1
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,病院到着,枠あり予約,3,2
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,病院到着,枠あり予約,4,1
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,終了,枠あり予約,0,1
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,終了,枠あり予約,1,53
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,終了,枠あり予約,2,3
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,終了,枠あり予約,3,12
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,終了,枠あり予約,4,51
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,終了,枠なし予約,1,1
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,終了,枠なし予約,2,1
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,終了,枠なし予約,3,1
