診療科名,曜日,時間帯ゾーン,初再診区分,件数
消化器内科,4,午前(〜12時),初診,36
消化器内科,4,午後前半(12-15時),再診,88
消化器内科,4,午後後半(15-17時),再診,9
消化器内科,4,夕方以降(17時〜),再診,1
消化器内科,4,夕方以降(17時〜),初診,1
消化器内科,5,午後前半(12-15時),再診,2
消化器内科,5,午後後半(15-17時),再診,2
消化器内科,5,夕方以降(17時〜),再診,1
消化器内科,6,午前(〜12時),再診,3
消化器内科,6,午後前半(12-15時),再診,2
産婦人科,0,午前(〜12時),再診,162
産婦人科,0,午前(〜12時),初診,13
産婦人科,0,午後前半(12-15時),再診,77
産婦人科,0,午後後半(15-17時),再診,10
産婦人科,0,夕方以降(17時〜),初診,1
産婦人科,1,午前(〜12時),再診,150
産婦人科,1,午前(〜12時),初診,14
産婦人科,1,午後前半(12-15時),再診,34
産婦人科,1,午後後半(15-17時),再診,6
産婦人科,1,午後後半(15-17時),初診,1
産婦人科,1,夕方以降(17時〜),再診,4
産婦人科,2,午前(〜12時),再診,393
産婦人科,2,午前(〜12時),初診,32
産婦人科,2,午後前半(12-15時),再診,136
産婦人科,2,午後後半(15-17時),再診,11
産婦人科,2,午後後半(15-17時),初診,2
産婦人科,2,夕方以降(17時〜),再診,1
産婦人科,2,夕方以降(17時〜),初診,3
産婦人科,3,午前(〜12時),再診,306
産婦人科,3,午前(〜12時),初診,31
産婦人科,3,午後前半(12-15時),再診,122
産婦人科,3,午後前半(12-15時),初診,1
産婦人科,3,午後後半(15-17時),再診,4
産婦人科,3,夕方以降(17時〜),再診,1
産婦人科,3,夕方以降(17時〜),初診,1
産婦人科,4,午前(〜12時),再診,195
産婦人科,4,午前(〜12時),初診,34
産婦人科,4,午後前半(12-15時),再診,66
産婦人科,4,午後後半(15-17時),再診,3
産婦人科,4,夕方以降(17時〜),初診,1
産婦人科,5,午前(〜12時),再診,3
産婦人科,5,午前(〜12時),初診,2
産婦人科,5,午後前半(12-15時),再診,1
産婦人科,5,午後後半(15-17時),再診,1
産婦人科,5,午後後半(15-17時),初診,1
産婦人科,5,夕方以降(17時〜),初診,2
産婦人科,6,午前(〜12時),再診,2
産婦人科,6,午前(〜12時),初診,6
産婦人科,6,午後前半(12-15時),再診,2
産婦人科,6,午後前半(12-15時),初診,2
産婦人科,6,午後後半(15-17時),初診,1
産婦人科,6,夕方以降(17時〜),再診,2
産婦人科,6,夕方以降(17時〜),初診,2
皮膚・排泄ケア,0,午前(〜12時),再診,13
皮膚・排泄ケア,1,午前(〜12時),再診,19
皮膚・排泄ケア,1,午後後半(15-17時),再診,1
皮膚・排泄ケア,2,午前(〜12時),再診,11
皮膚・排泄ケア,3,午前(〜12時),再診,11
皮膚・排泄ケア,3,午後後半(15-17時),再診,1
皮膚・排泄ケア,4,午前(〜12時),再診,10
皮膚科,0,午前(〜12時),再診,73
皮膚科,0,午前(〜12時),初診,9
皮膚科,0,午後前半(12-15時),再診,15
皮膚科,0,午後後半(15-17時),再診,1
皮膚科,0,夕方以降(17時〜),再診,2
皮膚科,1,午前(〜12時),再診,125
皮膚科,1,午前(〜12時),初診,12
皮膚科,1,午後前半(12-15時),再診,43
皮膚科,1,午後前半(12-15時),初診,2
皮膚科,1,午後後半(15-17時),再診,9
皮膚科,1,午後後半(15-17時),初診,1
皮膚科,1,夕方以降(17時〜),再診,6
皮膚科,2,午前(〜12時),再診,177
皮膚科,2,午前(〜12時),初診,26
皮膚科,2,午後前半(12-15時),再診,28
皮膚科,2,午後前半(12-15時),初診,1
皮膚科,2,午後後半(15-17時),再診,9
皮膚科,3,午前(〜12時),再診,117
皮膚科,3,午前(〜12時),初診,11
皮膚科,3,午後前半(12-15時),再診,5
皮膚科,3,午後前半(12-15時),初診,1
皮膚科,3,午後後半(15-17時),再診,6
皮膚科,3,夕方以降(17時〜),再診,1
皮膚科,4,午前(〜12時),再診,261
皮膚科,4,午前(〜12時),初診,22
皮膚科,4,午後前半(12-15時),再診,90
皮膚科,4,午後前半(12-15時),初診,1
皮膚科,4,午後後半(15-17時),再診,22
皮膚科,4,夕方以降(17時〜),再診,3
皮膚科,6,午前(〜12時),初診,1
看護部,0,午前(〜12時),再診,3
看護部,0,午後前半(12-15時),再診,3
看護部,0,午後後半(15-17時),再診,1
看護部,0,夕方以降(17時〜),再診,1
看護部,1,午前(〜12時),再診,4
看護部,1,午後前半(12-15時),再診,6
看護部,1,午後後半(15-17時),再診,2
看護部,2,午前(〜12時),再診,15
看護部,2,午後前半(12-15時),再診,16
看護部,2,午後後半(15-17時),再診,11
看護部,2,夕方以降(17時〜),再診,2
看護部,3,午前(〜12時),再診,16
看護部,3,午後前半(12-15時),再診,7
看護部,3,午後後半(15-17時),再診,9
看護部,3,夕方以降(17時〜),再診,1
看護部,4,午前(〜12時),再診,1
看護部,4,午後前半(12-15時),再診,2
眼科,0,午前(〜12時),再診,241
眼科,0,午前(〜12時),初診,27
眼科,0,午後前半(12-15時),再診,107
眼科,0,午後後半(15-17時),再診,16
眼科,1,午前(〜12時),再診,324
眼科,1,午前(〜12時),初診,28
眼科,1,午後前半(12-15時),再診,228
眼科,1,午後後半(15-17時),再診,12
眼科,2,午前(〜12時),再診,361
眼科,2,午前(〜12時),初診,70
眼科,2,午後前半(12-15時),再診,206
眼科,2,午後前半(12-15時),初診,6
眼科,2,午後後半(15-17時),再診,32
眼科,2,午後後半(15-17時),初診,1
眼科,2,夕方以降(17時〜),再診,3
眼科,2,夕方以降(17時〜),初診,2
眼科,3,午前(〜12時),再診,453
眼科,3,午前(〜12時),初診,27
眼科,3,午後前半(12-15時),再診,126
眼科,3,午後前半(12-15時),初診,3
眼科,3,午後後半(15-17時),再診,18
眼科,3,夕方以降(17時〜),初診,1
眼科,4,午前(〜12時),再診,546
眼科,4,午前(〜12時),初診,17
眼科,4,午後前半(12-15時),再診,197
眼科,4,午後前半(12-15時),初診,7
眼科,4,午後後半(15-17時),再診,21
眼科,4,午後後半(15-17時),初診,1
眼科,4,夕方以降(17時〜),初診,1
眼科,5,午前(〜12時),再診,44
眼科,5,午前(〜12時),初診,1
眼科,5,午後後半(15-17時),初診,2
眼科,6,午前(〜12時),再診,1
禁煙外来,3,午後前半(12-15時),再診,5
禁煙外来,3,午後後半(15-17時),再診,1
総合内科,0,午前(〜12時),再診,101
総合内科,0,午前(〜12時),初診,22
総合内科,0,午後前半(12-15時),再診,17
総合内科,0,午後前半(12-15時),初診,1
総合内科,0,午後後半(15-17時),再診,5
総合内科,0,午後後半(15-17時),初診,3
総合内科,1,午前(〜12時),再診,148
総合内科,1,午前(〜12時),初診,79
総合内科,1,午後前半(12-15時),再診,46
総合内科,1,午後前半(12-15時),初診,7
総合内科,1,午後後半(15-17時),再診,4
総合内科,1,夕方以降(17時〜),初診,1
総合内科,2,午前(〜12時),再診,94
総合内科,2,午前(〜12時),初診,52
総合内科,2,午後前半(12-15時),再診,31
総合内科,2,午後前半(12-15時),初診,3
総合内科,2,午後後半(15-17時),初診,4
総合内科,3,午前(〜12時),再診,214
総合内科,3,午前(〜12時),初診,28
総合内科,3,午後前半(12-15時),再診,22
総合内科,3,午後前半(12-15時),初診,5
総合内科,3,午後後半(15-17時),再診,2
総合内科,3,午後後半(15-17時),初診,4
総合内科,4,午前(〜12時),再診,156
総合内科,4,午前(〜12時),初診,29
総合内科,4,午後前半(12-15時),再診,32
総合内科,4,午後前半(12-15時),初診,9
総合内科,4,午後後半(15-17時),再診,4
総合内科,4,午後後半(15-17時),初診,1
総合内科,4,夕方以降(17時〜),再診,1
緩和ケアチーム,0,午前(〜12時),再診,3
緩和ケアチーム,1,午前(〜12時),再診,3
緩和ケアチーム,2,午前(〜12時),再診,6
緩和ケアチーム,2,午後後半(15-17時),再診,1
緩和ケアチーム,3,午前(〜12時),再診,7
緩和ケアチーム,3,午後前半(12-15時),再診,1
緩和ケアチーム,4,午前(〜12時),再診,4
耳鼻咽喉科,0,午前(〜12時),再診,87
耳鼻咽喉科,0,午前(〜12時),初診,6
耳鼻咽喉科,0,午後前半(12-15時),再診,14
耳鼻咽喉科,0,午後後半(15-17時),再診,6
耳鼻咽喉科,1,午前(〜12時),再診,307
耳鼻咽喉科,1,午前(〜12時),初診,54
耳鼻咽喉科,1,午後前半(12-15時),再診,102
耳鼻咽喉科,1,午後前半(12-15時),初診,4
耳鼻咽喉科,1,午後後半(15-17時),再診,23
耳鼻咽喉科,1,午後後半(15-17時),初診,1
耳鼻咽喉科,2,午前(〜12時),再診,207
耳鼻咽喉科,2,午前(〜12時),初診,14
耳鼻咽喉科,2,午後前半(12-15時),再診,66
耳鼻咽喉科,2,午後後半(15-17時),再診,4
耳鼻咽喉科,2,夕方以降(17時〜),初診,2
耳鼻咽喉科,3,午前(〜12時),再診,311
耳鼻咽喉科,3,午前(〜12時),初診,29
耳鼻咽喉科,3,午後前半(12-15時),再診,137
耳鼻咽喉科,3,午後前半(12-15時),初診,5
耳鼻咽喉科,3,午後後半(15-17時),再診,20
耳鼻咽喉科,3,夕方以降(17時〜),初診,2
耳鼻咽喉科,4,午前(〜12時),再診,161
耳鼻咽喉科,4,午前(〜12時),初診,23
耳鼻咽喉科,4,午後前半(12-15時),再診,28
耳鼻咽喉科,4,午後前半(12-15時),初診,1
耳鼻咽喉科,4,午後後半(15-17時),再診,5
耳鼻咽喉科,4,夕方以降(17時〜),再診,1
耳鼻咽喉科,5,午前(〜12時),再診,5
耳鼻咽喉科,5,午後後半(15-17時),再診,2
耳鼻咽喉科,6,午前(〜12時),再診,6
耳鼻咽喉科,6,午後前半(12-15時),再診,3
職員健康診断,6,午前(〜12時),再診,1281
脳神経内科,0,午前(〜12時),再診,38
脳神経内科,0,午前(〜12時),初診,6
脳神経内科,0,午後前半(12-15時),再診,13
脳神経内科,0,午後後半(15-17時),再診,2
脳神経内科,1,午前(〜12時),再診,52
脳神経内科,1,午前(〜12時),初診,3
脳神経内科,1,午後前半(12-15時),再診,3
脳神経内科,1,午後前半(12-15時),初診,1
脳神経内科,1,午後後半(15-17時),再診,1
脳神経内科,1,夕方以降(17時〜),再診,1
脳神経内科,2,午前(〜12時),再診,82
脳神経内科,2,午前(〜12時),初診,9
脳神経内科,2,午後前半(12-15時),再診,2
脳神経内科,2,午後後半(15-17時),再診,1
脳神経内科,3,午前(〜12時),再診,123
脳神経内科,3,午前(〜12時),初診,10
脳神経内科,3,午後前半(12-15時),再診,4
脳神経内科,3,午後前半(12-15時),初診,1
脳神経内科,3,午後後半(15-17時),再診,1
脳神経内科,4,午前(〜12時),再診,77
脳神経内科,4,午前(〜12時),初診,8
脳神経内科,4,午後前半(12-15時),再診,13
脳神経外科,0,午前(〜12時),再診,3
脳神経外科,0,午前(〜12時),初診,1
脳神経外科,0,夕方以降(17時〜),再診,1
脳神経外科,0,夕方以降(17時〜),初診,1
脳神経外科,1,午前(〜12時),再診,46
脳神経外科,1,午前(〜12時),初診,9
脳神経外科,1,午後前半(12-15時),再診,2
脳神経外科,1,午後前半(12-15時),初診,1
脳神経外科,1,午後後半(15-17時),再診,2
脳神経外科,2,午前(〜12時),再診,77
脳神経外科,2,午前(〜12時),初診,6
脳神経外科,2,午後前半(12-15時),再診,1
脳神経外科,2,夕方以降(17時〜),初診,3
脳神経外科,3,午前(〜12時),再診,12
脳神経外科,3,午前(〜12時),初診,1
脳神経外科,4,午前(〜12時),再診,36
脳神経外科,4,午前(〜12時),初診,6
脳神経外科,4,午後前半(12-15時),再診,2
脳神経外科,4,午後前半(12-15時),初診,1
脳神経外科,4,夕方以降(17時〜),再診,1
脳神経外科,5,午後後半(15-17時),再診,1
腎内科,0,午前(〜12時),再診,91
腎内科,0,午前(〜12時),初診,1
腎内科,0,午後前半(12-15時),再診,16
腎内科,0,午後後半(15-17時),再診,1
腎内科,1,午前(〜12時),再診,111
腎内科,1,午前(〜12時),初診,5
腎内科,1,午後前半(12-15時),再診,7
腎内科,1,午後後半(15-17時),再診,1
腎内科,2,午前(〜12時),再診,151
腎内科,2,午前(〜12時),初診,5
腎内科,2,午後前半(12-15時),再診,16
腎内科,2,午後後半(15-17時),再診,1
腎内科,3,午前(〜12時),再診,134
腎内科,3,午前(〜12時),初診,3
腎内科,3,午後前半(12-15時),再診,51
腎内科,3,午後前半(12-15時),初診,4
腎内科,3,午後後半(15-17時),再診,2
腎内科,4,午前(〜12時),再診,74
腎内科,4,午前(〜12時),初診,10
腎内科,4,午後前半(12-15時),再診,10
腎内科,4,午後後半(15-17時),再診,1
臨床工学技師,0,午前(〜12時),再診,30
臨床工学技師,0,午後前半(12-15時),再診,7
臨床工学技師,1,午前(〜12時),再診,22
臨床工学技師,2,午前(〜12時),再診,30
臨床工学技師,2,午後前半(12-15時),再診,7
臨床工学技師,3,午前(〜12時),再診,20
臨床工学技師,3,午後後半(15-17時),再診,1
臨床工学技師,4,午前(〜12時),再診,23
臨床工学技師,4,午後前半(12-15時),再診,8
臨床工学技師,4,午後後半(15-17時),再診,2
臨床工学技師,4,夕方以降(17時〜),再診,1
臨床工学技師,5,午前(〜12時),再診,31
臨床腫瘍科,0,午前(〜12時),再診,19
臨床腫瘍科,0,午後前半(12-15時),再診,1
臨床腫瘍科,0,午後後半(15-17時),再診,1
臨床腫瘍科,1,午前(〜12時),再診,42
臨床腫瘍科,1,午後前半(12-15時),再診,2
臨床腫瘍科,1,午後後半(15-17時),再診,1
臨床腫瘍科,2,午前(〜12時),再診,53
臨床腫瘍科,2,午後前半(12-15時),再診,4
臨床腫瘍科,2,午後後半(15-17時),再診,1
臨床腫瘍科,3,午前(〜12時),再診,26
臨床腫瘍科,3,午後前半(12-15時),再診,3
臨床腫瘍科,4,午前(〜12時),再診,5
薬剤部,0,午前(〜12時),再診,9
薬剤部,0,午後前半(12-15時),再診,1
薬剤部,0,午後後半(15-17時),再診,1
薬剤部,1,午前(〜12時),再診,30
薬剤部,1,午後前半(12-15時),再診,2
薬剤部,2,午前(〜12時),再診,33
薬剤部,3,午前(〜12時),再診,36
薬剤部,3,午後前半(12-15時),再診,5
薬剤部,4,午前(〜12時),再診,18
薬剤部,4,午後前半(12-15時),再診,3
血液内科,0,午前(〜12時),再診,89
血液内科,0,午前(〜12時),初診,1
血液内科,0,午後前半(12-15時),再診,18
血液内科,0,午後後半(15-17時),再診,1
血液内科,0,夕方以降(17時〜),再診,1
血液内科,1,午前(〜12時),再診,185
血液内科,1,午前(〜12時),初診,5
血液内科,1,午後前半(12-15時),再診,19
血液内科,1,午後後半(15-17時),再診,1
血液内科,2,午前(〜12時),再診,95
血液内科,2,午前(〜12時),初診,4
血液内科,2,午後前半(12-15時),再診,19
血液内科,3,午前(〜12時),再診,118
血液内科,3,午前(〜12時),初診,3
血液内科,3,午後前半(12-15時),再診,9
血液内科,4,午前(〜12時),再診,147
血液内科,4,午前(〜12時),初診,5
血液内科,4,午後前半(12-15時),再診,7
血液内科,4,午後後半(15-17時),再診,1
退院支援,0,午前(〜12時),再診,16
退院支援,1,午前(〜12時),再診,13
退院支援,1,午後後半(15-17時),再診,14
退院支援,2,午前(〜12時),再診,11
退院支援,2,午後後半(15-17時),再診,6
退院支援,2,夕方以降(17時〜),再診,13
退院支援,3,午前(〜12時),再診,21
退院支援,3,午後前半(12-15時),再診,1
退院支援,3,午後後半(15-17時),再診,1
退院支援,3,夕方以降(17時〜),再診,7
退院支援,4,午前(〜12時),再診,14
退院支援,4,午後後半(15-17時),再診,15
通院治療センター,0,午前(〜12時),再診,3
通院治療センター,0,午後後半(15-17時),再診,1
通院治療センター,1,午前(〜12時),再診,4
通院治療センター,1,午後前半(12-15時),再診,3
通院治療センター,2,午前(〜12時),再診,8
通院治療センター,2,午後前半(12-15時),再診,5
通院治療センター,3,午前(〜12時),再診,10
通院治療センター,3,午後前半(12-15時),再診,6
通院治療センター,3,午後後半(15-17時),再診,1
通院治療センター,4,午前(〜12時),再診,2
遺伝診療科,0,午前(〜12時),再診,3
遺伝診療科,0,午前(〜12時),初診,3
遺伝診療科,0,午後前半(12-15時),初診,1
遺伝診療科,0,午後後半(15-17時),再診,1
遺伝診療科,0,夕方以降(17時〜),初診,2
遺伝診療科,1,午前(〜12時),再診,9
遺伝診療科,1,午後前半(12-15時),再診,11
遺伝診療科,1,午後後半(15-17時),再診,4
遺伝診療科,2,午前(〜12時),再診,2
遺伝診療科,2,午前(〜12時),初診,1
遺伝診療科,2,午後後半(15-17時),初診,1
遺伝診療科,3,午前(〜12時),再診,13
遺伝診療科,3,午前(〜12時),初診,7
遺伝診療科,3,午後前半(12-15時),再診,1
遺伝診療科,3,午後前半(12-15時),初診,1
遺伝診療科,4,午前(〜12時),再診,3
遺伝診療科,4,午後前半(12-15時),再診,2
骨転移カンファレンス,0,午前(〜12時),再診,2
骨転移カンファレンス,0,午後後半(15-17時),再診,1
麻酔科,0,午前(〜12時),再診,30
麻酔科,0,午後前半(12-15時),再診,10
麻酔科,0,午後後半(15-17時),再診,1
麻酔科,1,午前(〜12時),再診,59
麻酔科,1,午後前半(12-15時),再診,23
麻酔科,1,午後後半(15-17時),再診,1
麻酔科,2,午前(〜12時),再診,68
麻酔科,2,午後前半(12-15時),再診,22
麻酔科,3,午前(〜12時),再診,56
麻酔科,3,午後前半(12-15時),再診,25
麻酔科,4,午前(〜12時),再診,67
麻酔科,4,午後前半(12-15時),再診,21
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,0,午前(〜12時),再診,4
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,1,午前(〜12時),再診,35
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,1,午後前半(12-15時),再診,4
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,1,午後後半(15-17時),再診,2
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,2,午前(〜12時),再診,11
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,2,午後前半(12-15時),再診,1
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,3,午前(〜12時),再診,9
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,3,午後前半(12-15時),再診,2
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,4,午前(〜12時),再診,34
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,4,夕方以降(17時〜),再診,1
