診療科名,診療受付区分,予約フラグ,曜日,件数
産婦人科,終了,,2,1
産婦人科,終了,,4,1
産婦人科,診察中,枠あり予約,1,1
産婦人科,診察中,枠あり予約,2,1
産婦人科,診察中,枠あり予約,5,1
産婦人科,診察中,枠なし予約,4,1
皮膚・排泄ケア,未来院,枠あり予約,0,1
皮膚・排泄ケア,未来院,枠あり予約,1,1
皮膚・排泄ケア,未来院,枠あり予約,3,2
皮膚・排泄ケア,未来院,枠あり予約,4,1
皮膚・排泄ケア,未来院,枠なし予約,0,9
皮膚・排泄ケア,未来院,枠なし予約,1,9
皮膚・排泄ケア,未来院,枠なし予約,2,8
皮膚・排泄ケア,未来院,枠なし予約,3,2
皮膚・排泄ケア,未来院,枠なし予約,4,20
皮膚・排泄ケア,病院到着,枠あり予約,1,1
皮膚・排泄ケア,病院到着,枠あり予約,4,1
皮膚・排泄ケア,病院到着,枠なし予約,1,5
皮膚・排泄ケア,病院到着,枠なし予約,2,1
皮膚・排泄ケア,病院到着,枠なし予約,4,1
皮膚科,保留,枠あり予約,2,1
皮膚科,保留,,2,1
皮膚科,未来院,枠あり予約,0,4
皮膚科,未来院,枠あり予約,1,14
皮膚科,未来院,枠あり予約,2,5
皮膚科,未来院,枠あり予約,3,2
皮膚科,未来院,枠あり予約,4,11
皮膚科,未来院,枠なし予約,0,6
皮膚科,未来院,枠なし予約,1,2
皮膚科,未来院,枠なし予約,2,4
皮膚科,未来院,枠なし予約,3,1
皮膚科,未来院,枠なし予約,4,1
皮膚科,病院到着,枠あり予約,3,1
皮膚科,病院到着,枠あり予約,6,1
皮膚科,病院到着,枠なし予約,1,1
皮膚科,病院到着,枠なし予約,2,3
皮膚科,病院到着,枠なし予約,3,1
皮膚科,病院到着,,1,1
皮膚科,終了,枠あり予約,0,128
皮膚科,終了,枠あり予約,1,251
皮膚科,終了,枠あり予約,2,214
皮膚科,終了,枠あり予約,3,134
皮膚科,終了,枠あり予約,4,340
皮膚科,終了,枠あり予約,6,1
皮膚科,終了,枠なし予約,0,16
皮膚科,終了,枠なし予約,1,34
皮膚科,終了,枠なし予約,2,33
皮膚科,終了,枠なし予約,3,25
皮膚科,終了,枠なし予約,4,26
皮膚科,終了,,0,9
皮膚科,終了,,1,15
皮膚科,終了,,2,14
皮膚科,終了,,3,10
皮膚科,終了,,4,12
看護部,7,枠あり予約,0,1
看護部,7,枠なし予約,0,1
看護部,未来院,枠あり予約,0,1
看護部,未来院,枠あり予約,2,5
看護部,病院到着,枠あり予約,2,3
看護部,病院到着,枠あり予約,3,15
看護部,病院到着,枠なし予約,1,5
看護部,病院到着,枠なし予約,2,8
看護部,病院到着,枠なし予約,3,3
看護部,終了,枠あり予約,0,8
看護部,終了,枠あり予約,1,5
看護部,終了,枠あり予約,2,12
看護部,終了,枠あり予約,3,19
看護部,終了,枠あり予約,4,4
看護部,終了,枠なし予約,0,3
看護部,終了,枠なし予約,1,14
看護部,終了,枠なし予約,2,13
看護部,終了,枠なし予約,3,6
看護部,終了,枠なし予約,4,1
眼科,6,枠あり予約,3,1
眼科,保留,枠あり予約,0,1
眼科,保留,枠あり予約,2,1
眼科,保留,枠なし予約,4,1
眼科,未来院,枠あり予約,0,18
眼科,未来院,枠あり予約,1,20
眼科,未来院,枠あり予約,2,48
眼科,未来院,枠あり予約,3,20
眼科,未来院,枠あり予約,4,22
眼科,未来院,枠なし予約,0,1
眼科,未来院,枠なし予約,2,3
眼科,未来院,枠なし予約,4,2
眼科,病院到着,枠あり予約,0,4
眼科,病院到着,枠あり予約,1,7
眼科,病院到着,枠あり予約,2,24
眼科,病院到着,枠あり予約,3,13
眼科,病院到着,枠あり予約,4,1
眼科,病院到着,枠あり予約,5,29
眼科,病院到着,枠なし予約,0,2
眼科,病院到着,枠なし予約,1,1
眼科,病院到着,枠なし予約,2,2
眼科,病院到着,枠なし予約,3,6
眼科,病院到着,枠なし予約,5,3
眼科,病院到着,,0,1
眼科,病院到着,,2,1
眼科,終了,枠あり予約,0,508
眼科,終了,枠あり予約,1,603
眼科,終了,枠あり予約,2,704
眼科,終了,枠あり予約,3,614
眼科,終了,枠あり予約,4,671
眼科,終了,枠なし予約,0,20
眼科,終了,枠なし予約,1,32
眼科,終了,枠なし予約,2,31
眼科,終了,枠なし予約,3,39
眼科,終了,枠なし予約,4,35
眼科,終了,,0,2
眼科,終了,,2,1
眼科,終了,,3,10
禁煙外来,未来院,枠あり予約,3,1
禁煙外来,終了,枠あり予約,3,13
移行期医療支援外来,終了,枠あり予約,2,1
総合内科,6,枠あり予約,1,1
総合内科,6,枠あり予約,2,1
総合内科,7,枠あり予約,2,1
総合内科,7,枠なし予約,0,1
総合内科,保留,枠あり予約,1,1
総合内科,保留,枠なし予約,1,1
総合内科,保留,枠なし予約,4,1
総合内科,保留,,0,1
総合内科,保留,,2,1
総合内科,未来院,枠あり予約,0,8
総合内科,未来院,枠あり予約,1,7
総合内科,未来院,枠あり予約,2,7
総合内科,未来院,枠あり予約,3,7
総合内科,未来院,枠あり予約,4,7
総合内科,未来院,枠なし予約,0,1
総合内科,未来院,枠なし予約,1,2
総合内科,未来院,枠なし予約,2,3
総合内科,病院到着,枠あり予約,0,2
総合内科,病院到着,枠あり予約,1,1
総合内科,病院到着,枠あり予約,2,2
総合内科,病院到着,枠なし予約,0,1
総合内科,病院到着,枠なし予約,2,1
総合内科,病院到着,枠なし予約,3,2
総合内科,病院到着,枠なし予約,4,5
総合内科,病院到着,,1,3
総合内科,病院到着,,2,3
総合内科,病院到着,,3,4
総合内科,病院到着,,4,3
総合内科,終了,枠あり予約,0,150
総合内科,終了,枠あり予約,1,213
総合内科,終了,枠あり予約,2,166
総合内科,終了,枠あり予約,3,273
総合内科,終了,枠あり予約,4,182
総合内科,終了,枠なし予約,0,25
総合内科,終了,枠なし予約,1,38
総合内科,終了,枠なし予約,2,51
総合内科,終了,枠なし予約,3,38
総合内科,終了,枠なし予約,4,33
総合内科,終了,,0,36
総合内科,終了,,1,39
総合内科,終了,,2,27
総合内科,終了,,3,38
総合内科,終了,,4,19
緩和ケアチーム,未来院,枠あり予約,0,7
緩和ケアチーム,未来院,枠あり予約,1,1
緩和ケアチーム,未来院,枠あり予約,2,1
緩和ケアチーム,未来院,枠あり予約,3,5
緩和ケアチーム,未来院,枠あり予約,4,1
緩和ケアチーム,未来院,枠なし予約,0,3
緩和ケアチーム,未来院,枠なし予約,3,1
緩和ケアチーム,未来院,枠なし予約,4,1
緩和ケアチーム,病院到着,枠あり予約,3,1
緩和ケアチーム,病院到着,枠なし予約,0,2
緩和ケアチーム,病院到着,枠なし予約,1,5
緩和ケアチーム,病院到着,枠なし予約,2,3
緩和ケアチーム,病院到着,枠なし予約,3,2
緩和ケアチーム,病院到着,枠なし予約,4,2
耳鼻咽喉科,6,枠あり予約,3,1
耳鼻咽喉科,6,枠あり予約,4,1
耳鼻咽喉科,保留,枠あり予約,1,1
耳鼻咽喉科,未来院,枠あり予約,0,5
耳鼻咽喉科,未来院,枠あり予約,1,36
耳鼻咽喉科,未来院,枠あり予約,2,21
耳鼻咽喉科,未来院,枠あり予約,3,22
耳鼻咽喉科,未来院,枠あり予約,4,13
耳鼻咽喉科,未来院,枠なし予約,1,5
耳鼻咽喉科,未来院,枠なし予約,3,3
耳鼻咽喉科,未来院,,4,1
耳鼻咽喉科,病院到着,枠あり予約,0,1
耳鼻咽喉科,病院到着,枠あり予約,1,2
耳鼻咽喉科,病院到着,枠あり予約,2,6
耳鼻咽喉科,病院到着,枠あり予約,3,2
耳鼻咽喉科,病院到着,枠あり予約,5,2
耳鼻咽喉科,病院到着,枠あり予約,6,3
耳鼻咽喉科,病院到着,枠なし予約,0,1
耳鼻咽喉科,病院到着,枠なし予約,1,1
耳鼻咽喉科,病院到着,枠なし予約,2,2
耳鼻咽喉科,病院到着,枠なし予約,4,3
耳鼻咽喉科,病院到着,枠なし予約,5,3
耳鼻咽喉科,病院到着,枠なし予約,6,3
耳鼻咽喉科,病院到着,,4,1
耳鼻咽喉科,終了,枠あり予約,0,152
耳鼻咽喉科,終了,枠あり予約,1,513
耳鼻咽喉科,終了,枠あり予約,2,348
耳鼻咽喉科,終了,枠あり予約,3,550
耳鼻咽喉科,終了,枠あり予約,4,209
耳鼻咽喉科,終了,枠なし予約,0,26
耳鼻咽喉科,終了,枠なし予約,1,100
耳鼻咽喉科,終了,枠なし予約,2,61
耳鼻咽喉科,終了,枠なし予約,3,108
耳鼻咽喉科,終了,枠なし予約,4,16
耳鼻咽喉科,終了,,0,6
耳鼻咽喉科,終了,,1,10
耳鼻咽喉科,終了,,2,7
耳鼻咽喉科,終了,,3,4
耳鼻咽喉科,終了,,4,8
脳神経内科,未来院,枠あり予約,0,2
脳神経内科,未来院,枠あり予約,1,1
脳神経内科,未来院,枠あり予約,2,2
脳神経内科,未来院,枠あり予約,3,1
脳神経内科,未来院,枠あり予約,4,2
脳神経内科,未来院,枠なし予約,3,1
脳神経内科,病院到着,枠あり予約,1,1
脳神経内科,病院到着,枠あり予約,2,1
脳神経内科,病院到着,枠なし予約,2,1
脳神経内科,終了,枠あり予約,0,93
脳神経内科,終了,枠あり予約,1,54
脳神経内科,終了,枠あり予約,2,94
脳神経内科,終了,枠あり予約,3,171
脳神経内科,終了,枠あり予約,4,73
脳神経内科,終了,枠なし予約,0,6
脳神経内科,終了,枠なし予約,1,15
脳神経内科,終了,枠なし予約,2,15
脳神経内科,終了,枠なし予約,3,14
脳神経内科,終了,枠なし予約,4,12
脳神経内科,終了,,0,3
脳神経内科,終了,,1,2
脳神経内科,終了,,2,2
脳神経内科,終了,,3,5
脳神経内科,終了,,4,2
脳神経外科,6,枠あり予約,1,1
脳神経外科,未来院,枠あり予約,1,4
脳神経外科,未来院,枠あり予約,2,3
脳神経外科,未来院,枠あり予約,3,1
脳神経外科,未来院,枠なし予約,1,1
脳神経外科,未来院,枠なし予約,2,1
脳神経外科,病院到着,枠あり予約,0,1
脳神経外科,病院到着,枠あり予約,2,1
脳神経外科,病院到着,枠あり予約,3,1
脳神経外科,病院到着,枠あり予約,4,1
脳神経外科,病院到着,枠なし予約,0,1
脳神経外科,病院到着,枠なし予約,3,1
脳神経外科,終了,枠あり予約,0,4
脳神経外科,終了,枠あり予約,1,65
脳神経外科,終了,枠あり予約,2,77
脳神経外科,終了,枠あり予約,3,18
脳神経外科,終了,枠あり予約,4,46
脳神経外科,終了,枠あり予約,5,1
脳神経外科,終了,枠なし予約,0,1
脳神経外科,終了,枠なし予約,1,3
脳神経外科,終了,枠なし予約,2,6
脳神経外科,終了,枠なし予約,3,7
脳神経外科,終了,枠なし予約,4,3
腎内科,7,枠あり予約,3,2
腎内科,保留,枠あり予約,4,1
腎内科,未来院,枠あり予約,0,4
腎内科,未来院,枠あり予約,1,6
腎内科,未来院,枠あり予約,2,3
腎内科,未来院,枠あり予約,3,14
腎内科,未来院,枠あり予約,4,2
腎内科,未来院,枠なし予約,2,3
腎内科,病院到着,枠なし予約,1,1
腎内科,病院到着,枠なし予約,3,2
腎内科,病院到着,枠なし予約,4,2
腎内科,終了,枠あり予約,0,143
腎内科,終了,枠あり予約,1,112
腎内科,終了,枠あり予約,2,191
腎内科,終了,枠あり予約,3,181
腎内科,終了,枠あり予約,4,73
腎内科,終了,枠なし予約,0,13
腎内科,終了,枠なし予約,1,13
腎内科,終了,枠なし予約,2,18
腎内科,終了,枠なし予約,3,23
腎内科,終了,枠なし予約,4,10
腎内科,終了,枠なし予約,5,1
腎内科,終了,,2,1
腎内科,終了,,3,1
腎内科,診察中,枠なし予約,3,1
臨床工学技師,未来院,枠あり予約,0,16
臨床工学技師,未来院,枠あり予約,1,18
臨床工学技師,未来院,枠あり予約,2,16
臨床工学技師,未来院,枠あり予約,3,15
臨床工学技師,未来院,枠あり予約,4,10
臨床工学技師,未来院,枠あり予約,5,17
臨床工学技師,未来院,枠なし予約,0,1
臨床工学技師,病院到着,枠あり予約,0,13
臨床工学技師,病院到着,枠あり予約,1,1
臨床工学技師,病院到着,枠あり予約,2,17
臨床工学技師,病院到着,枠あり予約,3,4
臨床工学技師,病院到着,枠あり予約,4,14
臨床工学技師,病院到着,枠なし予約,0,2
臨床工学技師,病院到着,枠なし予約,2,2
臨床工学技師,病院到着,枠なし予約,4,1
臨床腫瘍科,未来院,枠あり予約,0,2
臨床腫瘍科,未来院,枠あり予約,1,1
臨床腫瘍科,未来院,枠あり予約,2,2
臨床腫瘍科,未来院,枠あり予約,3,1
臨床腫瘍科,未来院,枠なし予約,2,1
臨床腫瘍科,未来院,枠なし予約,3,2
臨床腫瘍科,病院到着,枠あり予約,0,1
臨床腫瘍科,病院到着,枠あり予約,2,1
臨床腫瘍科,病院到着,枠あり予約,3,1
臨床腫瘍科,病院到着,枠なし予約,1,1
臨床腫瘍科,終了,枠あり予約,0,32
臨床腫瘍科,終了,枠あり予約,1,29
臨床腫瘍科,終了,枠あり予約,2,43
臨床腫瘍科,終了,枠あり予約,3,33
臨床腫瘍科,終了,枠あり予約,4,5
臨床腫瘍科,終了,枠なし予約,0,2
臨床腫瘍科,終了,枠なし予約,1,9
臨床腫瘍科,終了,枠なし予約,2,5
臨床腫瘍科,終了,枠なし予約,3,10
臨床腫瘍科,終了,枠なし予約,4,2
臨床腫瘍科,終了,,0,1
臨床腫瘍科,終了,,3,1
薬剤部,未来院,枠あり予約,0,2
薬剤部,未来院,枠あり予約,1,2
薬剤部,未来院,枠あり予約,4,2
薬剤部,病院到着,枠あり予約,0,1
薬剤部,病院到着,枠あり予約,1,7
薬剤部,病院到着,枠あり予約,2,2
薬剤部,病院到着,枠あり予約,3,5
薬剤部,病院到着,枠あり予約,4,2
薬剤部,病院到着,枠なし予約,0,1
薬剤部,病院到着,枠なし予約,1,1
薬剤部,病院到着,枠なし予約,2,1
薬剤部,病院到着,枠なし予約,3,2
薬剤部,終了,枠あり予約,0,11
薬剤部,終了,枠あり予約,1,19
薬剤部,終了,枠あり予約,2,30
薬剤部,終了,枠あり予約,3,38
薬剤部,終了,枠あり予約,4,31
薬剤部,終了,枠なし予約,1,1
薬剤部,終了,枠なし予約,2,1
血液内科,6,枠あり予約,0,2
血液内科,未来院,枠あり予約,0,4
血液内科,未来院,枠あり予約,1,5
血液内科,未来院,枠あり予約,2,2
血液内科,未来院,枠あり予約,3,5
血液内科,未来院,枠あり予約,4,6
血液内科,未来院,枠なし予約,1,2
血液内科,未来院,枠なし予約,2,1
血液内科,未来院,枠なし予約,3,1
血液内科,未来院,枠なし予約,4,1
血液内科,病院到着,枠あり予約,0,2
血液内科,病院到着,枠なし予約,0,1
血液内科,終了,枠あり予約,0,126
血液内科,終了,枠あり予約,1,197
血液内科,終了,枠あり予約,2,135
血液内科,終了,枠あり予約,3,154
血液内科,終了,枠あり予約,4,146
血液内科,終了,枠なし予約,0,11
血液内科,終了,枠なし予約,1,10
血液内科,終了,枠なし予約,2,6
血液内科,終了,枠なし予約,3,10
血液内科,終了,枠なし予約,4,11
血液内科,終了,,0,3
退院支援,未来院,枠あり予約,0,12
退院支援,未来院,枠あり予約,1,8
退院支援,未来院,枠あり予約,2,2
退院支援,未来院,枠あり予約,3,24
退院支援,未来院,枠あり予約,4,9
退院支援,病院到着,枠あり予約,0,1
退院支援,病院到着,枠あり予約,1,2
退院支援,病院到着,枠あり予約,3,2
退院支援,病院到着,枠あり予約,4,1
退院支援,終了,枠あり予約,0,7
退院支援,終了,枠あり予約,1,31
退院支援,終了,枠あり予約,2,31
退院支援,終了,枠あり予約,3,6
退院支援,終了,枠あり予約,4,22
通院治療センター,7,枠あり予約,0,1
通院治療センター,7,枠あり予約,1,1
通院治療センター,病院到着,枠あり予約,3,1
通院治療センター,病院到着,枠なし予約,1,1
通院治療センター,終了,枠あり予約,0,10
通院治療センター,終了,枠あり予約,1,4
通院治療センター,終了,枠あり予約,2,13
通院治療センター,終了,枠あり予約,3,12
通院治療センター,終了,枠あり予約,4,1
通院治療センター,終了,枠なし予約,0,2
通院治療センター,終了,枠なし予約,1,6
通院治療センター,終了,枠なし予約,2,5
通院治療センター,終了,枠なし予約,3,4
通院治療センター,終了,枠なし予約,4,1
遺伝診療科,保留,枠なし予約,3,1
遺伝診療科,未来院,枠あり予約,1,5
遺伝診療科,病院到着,枠あり予約,1,6
遺伝診療科,病院到着,枠あり予約,4,1
遺伝診療科,病院到着,枠なし予約,0,2
遺伝診療科,終了,枠あり予約,0,3
遺伝診療科,終了,枠あり予約,1,8
遺伝診療科,終了,枠あり予約,2,5
遺伝診療科,終了,枠あり予約,3,8
遺伝診療科,終了,枠あり予約,4,7
遺伝診療科,終了,枠なし予約,0,1
遺伝診療科,終了,枠なし予約,2,3
遺伝診療科,終了,枠なし予約,3,5
遺伝診療科,終了,枠なし予約,4,1
骨転移カンファレンス,未来院,枠あり予約,0,1
骨転移カンファレンス,病院到着,枠あり予約,0,2
麻酔科,病院到着,枠あり予約,0,1
麻酔科,終了,枠あり予約,0,49
麻酔科,終了,枠あり予約,1,102
麻酔科,終了,枠あり予約,2,98
麻酔科,終了,枠あり予約,3,97
麻酔科,終了,枠あり予約,4,76
ＥＳＴ(倫理相談),未来院,枠あり予約,3,1
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,未来院,枠あり予約,1,2
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,未来院,枠あり予約,3,1
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,未来院,枠あり予約,4,2
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,病院到着,枠あり予約,1,3
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,病院到着,枠あり予約,4,1
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,終了,枠あり予約,0,5
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,終了,枠あり予約,1,50
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,終了,枠あり予約,2,5
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,終了,枠あり予約,3,10
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,終了,枠あり予約,4,43
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,終了,枠なし予約,1,1
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,終了,枠なし予約,2,2
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,終了,枠なし予約,3,1
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,終了,枠なし予約,4,1
