診療科名,診療受付区分,予約フラグ,曜日,件数
皮膚・排泄ケア,未来院,枠あり予約,1,3
皮膚・排泄ケア,未来院,枠あり予約,2,4
皮膚・排泄ケア,未来院,枠あり予約,3,1
皮膚・排泄ケア,未来院,枠あり予約,4,2
皮膚・排泄ケア,未来院,枠なし予約,0,11
皮膚・排泄ケア,未来院,枠なし予約,1,14
皮膚・排泄ケア,未来院,枠なし予約,2,15
皮膚・排泄ケア,未来院,枠なし予約,3,3
皮膚・排泄ケア,未来院,枠なし予約,4,11
皮膚・排泄ケア,病院到着,枠あり予約,0,1
皮膚・排泄ケア,病院到着,枠あり予約,1,1
皮膚・排泄ケア,病院到着,枠なし予約,0,1
皮膚・排泄ケア,病院到着,枠なし予約,1,2
皮膚・排泄ケア,病院到着,枠なし予約,2,1
皮膚・排泄ケア,病院到着,枠なし予約,4,1
皮膚科,6,枠あり予約,3,1
皮膚科,6,枠あり予約,4,2
皮膚科,未来院,枠あり予約,0,1
皮膚科,未来院,枠あり予約,1,10
皮膚科,未来院,枠あり予約,2,4
皮膚科,未来院,枠あり予約,3,4
皮膚科,未来院,枠あり予約,4,10
皮膚科,未来院,枠なし予約,0,3
皮膚科,未来院,枠なし予約,1,4
皮膚科,未来院,枠なし予約,2,1
皮膚科,未来院,枠なし予約,3,1
皮膚科,未来院,枠なし予約,4,4
皮膚科,病院到着,枠あり予約,6,1
皮膚科,病院到着,枠なし予約,0,1
皮膚科,病院到着,枠なし予約,3,1
皮膚科,病院到着,枠なし予約,4,2
皮膚科,終了,枠あり予約,0,108
皮膚科,終了,枠あり予約,1,226
皮膚科,終了,枠あり予約,2,169
皮膚科,終了,枠あり予約,3,96
皮膚科,終了,枠あり予約,4,362
皮膚科,終了,枠あり予約,6,6
皮膚科,終了,枠なし予約,0,18
皮膚科,終了,枠なし予約,1,31
皮膚科,終了,枠なし予約,2,22
皮膚科,終了,枠なし予約,3,19
皮膚科,終了,枠なし予約,4,37
皮膚科,終了,,0,12
皮膚科,終了,,1,21
皮膚科,終了,,2,8
皮膚科,終了,,3,9
皮膚科,終了,,4,14
看護部,未来院,枠あり予約,0,2
看護部,未来院,枠あり予約,1,1
看護部,未来院,枠あり予約,2,6
看護部,未来院,枠あり予約,3,6
看護部,未来院,枠なし予約,1,1
看護部,病院到着,枠あり予約,1,1
看護部,病院到着,枠あり予約,2,1
看護部,病院到着,枠あり予約,3,8
看護部,病院到着,枠なし予約,2,17
看護部,病院到着,枠なし予約,3,1
看護部,終了,枠あり予約,0,2
看護部,終了,枠あり予約,1,11
看護部,終了,枠あり予約,2,16
看護部,終了,枠あり予約,3,13
看護部,終了,枠あり予約,4,3
看護部,終了,枠なし予約,1,10
看護部,終了,枠なし予約,2,4
看護部,終了,枠なし予約,3,4
眼科,保留,枠あり予約,2,1
眼科,保留,枠あり予約,4,1
眼科,未来院,枠あり予約,0,33
眼科,未来院,枠あり予約,1,29
眼科,未来院,枠あり予約,2,23
眼科,未来院,枠あり予約,3,10
眼科,未来院,枠あり予約,4,27
眼科,未来院,枠なし予約,2,1
眼科,未来院,枠なし予約,3,1
眼科,病院到着,枠あり予約,0,7
眼科,病院到着,枠あり予約,1,3
眼科,病院到着,枠あり予約,2,7
眼科,病院到着,枠あり予約,3,5
眼科,病院到着,枠あり予約,4,38
眼科,病院到着,枠あり予約,5,31
眼科,病院到着,枠なし予約,0,1
眼科,病院到着,枠なし予約,2,3
眼科,病院到着,枠なし予約,3,1
眼科,病院到着,枠なし予約,4,1
眼科,病院到着,,2,1
眼科,病院到着,,4,3
眼科,終了,枠あり予約,0,431
眼科,終了,枠あり予約,1,483
眼科,終了,枠あり予約,2,562
眼科,終了,枠あり予約,3,474
眼科,終了,枠あり予約,4,732
眼科,終了,枠なし予約,0,27
眼科,終了,枠なし予約,1,27
眼科,終了,枠なし予約,2,33
眼科,終了,枠なし予約,3,32
眼科,終了,枠なし予約,4,45
眼科,終了,,3,3
眼科,終了,,4,1
禁煙外来,保留,枠あり予約,3,1
禁煙外来,終了,枠あり予約,3,8
移行期医療支援外来,病院到着,枠あり予約,2,1
総合内科,保留,枠あり予約,2,1
総合内科,未来院,枠あり予約,0,3
総合内科,未来院,枠あり予約,1,13
総合内科,未来院,枠あり予約,2,4
総合内科,未来院,枠あり予約,3,12
総合内科,未来院,枠あり予約,4,5
総合内科,未来院,枠なし予約,2,2
総合内科,未来院,枠なし予約,4,2
総合内科,病院到着,枠あり予約,3,2
総合内科,病院到着,枠なし予約,1,2
総合内科,病院到着,枠なし予約,4,2
総合内科,病院到着,,1,2
総合内科,病院到着,,2,2
総合内科,病院到着,,3,5
総合内科,終了,枠あり予約,0,124
総合内科,終了,枠あり予約,1,201
総合内科,終了,枠あり予約,2,114
総合内科,終了,枠あり予約,3,191
総合内科,終了,枠あり予約,4,217
総合内科,終了,枠なし予約,0,24
総合内科,終了,枠なし予約,1,41
総合内科,終了,枠なし予約,2,33
総合内科,終了,枠なし予約,3,23
総合内科,終了,枠なし予約,4,39
総合内科,終了,,0,46
総合内科,終了,,1,44
総合内科,終了,,2,28
総合内科,終了,,3,18
総合内科,終了,,4,27
総合内科,診察中,枠あり予約,4,1
緩和ケアチーム,未来院,枠あり予約,1,2
緩和ケアチーム,未来院,枠あり予約,2,2
緩和ケアチーム,未来院,枠あり予約,3,3
緩和ケアチーム,未来院,枠あり予約,4,1
緩和ケアチーム,未来院,枠なし予約,1,2
緩和ケアチーム,未来院,枠なし予約,2,1
緩和ケアチーム,未来院,枠なし予約,3,1
緩和ケアチーム,未来院,枠なし予約,4,1
緩和ケアチーム,病院到着,枠なし予約,0,3
緩和ケアチーム,病院到着,枠なし予約,1,1
緩和ケアチーム,病院到着,枠なし予約,3,1
緩和ケアチーム,病院到着,枠なし予約,4,5
耳鼻咽喉科,7,枠あり予約,4,1
耳鼻咽喉科,未来院,枠あり予約,0,6
耳鼻咽喉科,未来院,枠あり予約,1,12
耳鼻咽喉科,未来院,枠あり予約,2,4
耳鼻咽喉科,未来院,枠あり予約,3,23
耳鼻咽喉科,未来院,枠あり予約,4,11
耳鼻咽喉科,未来院,枠なし予約,0,2
耳鼻咽喉科,未来院,枠なし予約,1,1
耳鼻咽喉科,未来院,枠なし予約,2,2
耳鼻咽喉科,未来院,枠なし予約,3,4
耳鼻咽喉科,病院到着,枠あり予約,0,1
耳鼻咽喉科,病院到着,枠あり予約,1,2
耳鼻咽喉科,病院到着,枠あり予約,2,2
耳鼻咽喉科,病院到着,枠あり予約,3,3
耳鼻咽喉科,病院到着,枠あり予約,5,9
耳鼻咽喉科,病院到着,枠あり予約,6,4
耳鼻咽喉科,病院到着,枠なし予約,4,1
耳鼻咽喉科,病院到着,枠なし予約,5,6
耳鼻咽喉科,病院到着,枠なし予約,6,6
耳鼻咽喉科,病院到着,,0,1
耳鼻咽喉科,病院到着,,2,1
耳鼻咽喉科,病院到着,,4,1
耳鼻咽喉科,終了,枠あり予約,0,147
耳鼻咽喉科,終了,枠あり予約,1,387
耳鼻咽喉科,終了,枠あり予約,2,197
耳鼻咽喉科,終了,枠あり予約,3,430
耳鼻咽喉科,終了,枠あり予約,4,218
耳鼻咽喉科,終了,枠なし予約,0,26
耳鼻咽喉科,終了,枠なし予約,1,63
耳鼻咽喉科,終了,枠なし予約,2,45
耳鼻咽喉科,終了,枠なし予約,3,97
耳鼻咽喉科,終了,枠なし予約,4,12
耳鼻咽喉科,終了,,0,2
耳鼻咽喉科,終了,,1,13
耳鼻咽喉科,終了,,2,6
耳鼻咽喉科,終了,,3,5
耳鼻咽喉科,終了,,4,6
耳鼻咽喉科,診察中,枠あり予約,3,1
脳神経内科,保留,枠あり予約,2,1
脳神経内科,未来院,枠あり予約,0,7
脳神経内科,未来院,枠あり予約,2,4
脳神経内科,未来院,枠あり予約,3,5
脳神経内科,未来院,枠あり予約,4,3
脳神経内科,未来院,枠なし予約,3,1
脳神経内科,病院到着,枠あり予約,1,1
脳神経内科,病院到着,枠あり予約,4,1
脳神経内科,終了,枠あり予約,0,54
脳神経内科,終了,枠あり予約,1,36
脳神経内科,終了,枠あり予約,2,43
脳神経内科,終了,枠あり予約,3,111
脳神経内科,終了,枠あり予約,4,86
脳神経内科,終了,枠なし予約,0,12
脳神経内科,終了,枠なし予約,1,12
脳神経内科,終了,枠なし予約,2,6
脳神経内科,終了,枠なし予約,3,10
脳神経内科,終了,枠なし予約,4,29
脳神経内科,終了,,0,3
脳神経内科,終了,,1,2
脳神経内科,終了,,2,3
脳神経内科,終了,,3,2
脳神経内科,終了,,4,2
脳神経外科,未来院,枠あり予約,0,1
脳神経外科,未来院,枠あり予約,1,4
脳神経外科,未来院,枠あり予約,2,1
脳神経外科,未来院,枠あり予約,3,1
脳神経外科,未来院,枠あり予約,4,3
脳神経外科,未来院,枠なし予約,3,1
脳神経外科,病院到着,枠あり予約,2,1
脳神経外科,病院到着,枠なし予約,0,1
脳神経外科,終了,枠あり予約,0,11
脳神経外科,終了,枠あり予約,1,42
脳神経外科,終了,枠あり予約,2,56
脳神経外科,終了,枠あり予約,3,18
脳神経外科,終了,枠あり予約,4,39
脳神経外科,終了,枠なし予約,0,3
脳神経外科,終了,枠なし予約,1,4
脳神経外科,終了,枠なし予約,2,3
脳神経外科,終了,枠なし予約,3,3
脳神経外科,終了,枠なし予約,4,10
脳神経外科,終了,枠なし予約,5,1
脳神経外科,終了,,4,1
腎内科,6,枠あり予約,2,2
腎内科,未来院,枠あり予約,0,5
腎内科,未来院,枠あり予約,1,3
腎内科,未来院,枠あり予約,2,4
腎内科,未来院,枠あり予約,3,12
腎内科,未来院,枠あり予約,4,3
腎内科,未来院,枠なし予約,0,1
腎内科,未来院,枠なし予約,1,2
腎内科,未来院,枠なし予約,2,1
腎内科,未来院,枠なし予約,3,1
腎内科,未来院,枠なし予約,4,1
腎内科,病院到着,枠あり予約,2,3
腎内科,病院到着,枠あり予約,4,5
腎内科,病院到着,枠なし予約,0,1
腎内科,病院到着,枠なし予約,1,1
腎内科,病院到着,枠なし予約,2,1
腎内科,終了,枠あり予約,0,141
腎内科,終了,枠あり予約,1,106
腎内科,終了,枠あり予約,2,149
腎内科,終了,枠あり予約,3,166
腎内科,終了,枠あり予約,4,88
腎内科,終了,枠なし予約,0,11
腎内科,終了,枠なし予約,1,18
腎内科,終了,枠なし予約,2,21
腎内科,終了,枠なし予約,3,17
腎内科,終了,枠なし予約,4,10
臨床工学技師,未来院,枠あり予約,0,21
臨床工学技師,未来院,枠あり予約,1,33
臨床工学技師,未来院,枠あり予約,2,20
臨床工学技師,未来院,枠あり予約,3,29
臨床工学技師,未来院,枠あり予約,4,29
臨床工学技師,未来院,枠あり予約,5,44
臨床工学技師,未来院,枠あり予約,6,1
臨床工学技師,病院到着,枠あり予約,0,17
臨床工学技師,病院到着,枠あり予約,1,1
臨床工学技師,病院到着,枠あり予約,2,18
臨床工学技師,病院到着,枠あり予約,3,2
臨床工学技師,病院到着,枠あり予約,4,19
臨床工学技師,病院到着,枠なし予約,0,1
臨床工学技師,病院到着,枠なし予約,2,1
臨床工学技師,病院到着,枠なし予約,4,1
臨床腫瘍科,未来院,枠あり予約,0,1
臨床腫瘍科,未来院,枠あり予約,2,1
臨床腫瘍科,未来院,枠あり予約,3,1
臨床腫瘍科,病院到着,枠あり予約,1,1
臨床腫瘍科,病院到着,枠あり予約,3,1
臨床腫瘍科,終了,枠あり予約,0,27
臨床腫瘍科,終了,枠あり予約,1,24
臨床腫瘍科,終了,枠あり予約,2,32
臨床腫瘍科,終了,枠あり予約,3,23
臨床腫瘍科,終了,枠あり予約,4,2
臨床腫瘍科,終了,枠なし予約,0,2
臨床腫瘍科,終了,枠なし予約,1,5
臨床腫瘍科,終了,枠なし予約,2,4
臨床腫瘍科,終了,枠なし予約,3,6
臨床腫瘍科,終了,枠なし予約,4,2
薬剤部,未来院,枠あり予約,0,2
薬剤部,未来院,枠あり予約,2,1
薬剤部,病院到着,枠あり予約,1,1
薬剤部,病院到着,枠あり予約,2,3
薬剤部,病院到着,枠あり予約,3,7
薬剤部,病院到着,枠あり予約,4,3
薬剤部,終了,枠あり予約,0,16
薬剤部,終了,枠あり予約,1,21
薬剤部,終了,枠あり予約,2,19
薬剤部,終了,枠あり予約,3,31
薬剤部,終了,枠あり予約,4,41
薬剤部,終了,枠なし予約,3,2
薬剤部,終了,枠なし予約,4,4
血液内科,7,枠あり予約,4,1
血液内科,保留,枠あり予約,4,1
血液内科,未来院,枠あり予約,0,6
血液内科,未来院,枠あり予約,1,6
血液内科,未来院,枠あり予約,2,5
血液内科,未来院,枠あり予約,3,4
血液内科,未来院,枠あり予約,4,5
血液内科,未来院,枠なし予約,3,1
血液内科,未来院,枠なし予約,4,1
血液内科,病院到着,枠あり予約,0,1
血液内科,病院到着,枠あり予約,4,6
血液内科,終了,枠あり予約,0,139
血液内科,終了,枠あり予約,1,177
血液内科,終了,枠あり予約,2,112
血液内科,終了,枠あり予約,3,123
血液内科,終了,枠あり予約,4,161
血液内科,終了,枠なし予約,0,15
血液内科,終了,枠なし予約,1,14
血液内科,終了,枠なし予約,2,10
血液内科,終了,枠なし予約,3,12
血液内科,終了,枠なし予約,4,14
血液内科,診察中,枠あり予約,2,1
退院支援,未来院,枠あり予約,0,8
退院支援,未来院,枠あり予約,1,14
退院支援,未来院,枠あり予約,2,6
退院支援,未来院,枠あり予約,3,6
退院支援,未来院,枠あり予約,4,24
退院支援,病院到着,枠あり予約,0,1
退院支援,病院到着,枠あり予約,1,1
退院支援,病院到着,枠あり予約,2,2
退院支援,病院到着,枠あり予約,4,1
退院支援,終了,枠あり予約,0,14
退院支援,終了,枠あり予約,1,15
退院支援,終了,枠あり予約,2,24
退院支援,終了,枠あり予約,3,22
退院支援,終了,枠あり予約,4,13
通院治療センター,終了,枠あり予約,0,6
通院治療センター,終了,枠あり予約,1,5
通院治療センター,終了,枠あり予約,2,8
通院治療センター,終了,枠あり予約,3,9
通院治療センター,終了,枠あり予約,4,1
通院治療センター,終了,枠なし予約,0,1
通院治療センター,終了,枠なし予約,1,5
通院治療センター,終了,枠なし予約,2,2
通院治療センター,終了,枠なし予約,3,3
遺伝診療科,未来院,枠あり予約,1,4
遺伝診療科,未来院,枠あり予約,4,2
遺伝診療科,未来院,枠なし予約,3,2
遺伝診療科,病院到着,枠あり予約,1,3
遺伝診療科,病院到着,枠なし予約,0,1
遺伝診療科,終了,枠あり予約,0,3
遺伝診療科,終了,枠あり予約,1,12
遺伝診療科,終了,枠あり予約,2,6
遺伝診療科,終了,枠あり予約,3,6
遺伝診療科,終了,枠あり予約,4,6
遺伝診療科,終了,枠なし予約,0,4
遺伝診療科,終了,枠なし予約,1,1
遺伝診療科,終了,枠なし予約,2,3
遺伝診療科,終了,枠なし予約,3,7
遺伝診療科,終了,枠なし予約,4,1
骨転移カンファレンス,未来院,枠あり予約,0,4
骨転移カンファレンス,未来院,枠なし予約,0,1
骨転移カンファレンス,病院到着,枠あり予約,0,2
麻酔科,未来院,枠あり予約,2,1
麻酔科,病院到着,枠あり予約,4,1
麻酔科,終了,枠あり予約,0,62
麻酔科,終了,枠あり予約,1,81
麻酔科,終了,枠あり予約,2,76
麻酔科,終了,枠あり予約,3,72
麻酔科,終了,枠あり予約,4,83
ＥＳＴ(倫理相談),未来院,枠なし予約,3,1
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,未来院,枠あり予約,4,2
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,病院到着,枠あり予約,0,1
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,病院到着,枠あり予約,4,1
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,終了,枠あり予約,0,5
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,終了,枠あり予約,1,26
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,終了,枠あり予約,2,2
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,終了,枠あり予約,3,6
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,終了,枠あり予約,4,41
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,終了,枠なし予約,0,1
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,終了,枠なし予約,3,1
