診療科名,曜日,時間帯ゾーン,初再診区分,件数
消化器内科,3,午前(〜12時),再診,167
消化器内科,3,午前(〜12時),初診,28
消化器内科,3,午後前半(12-15時),再診,69
消化器内科,3,午後前半(12-15時),初診,2
消化器内科,3,午後後半(15-17時),再診,6
消化器内科,3,午後後半(15-17時),初診,1
消化器内科,3,夕方以降(17時〜),再診,1
消化器内科,4,午前(〜12時),再診,199
消化器内科,4,午前(〜12時),初診,37
消化器内科,4,午後前半(12-15時),再診,89
消化器内科,4,午後前半(12-15時),初診,1
消化器内科,4,午後後半(15-17時),再診,6
消化器内科,6,午前(〜12時),再診,7
産婦人科,0,午前(〜12時),再診,346
産婦人科,0,午前(〜12時),初診,13
産婦人科,0,午後前半(12-15時),再診,106
産婦人科,0,午後前半(12-15時),初診,1
産婦人科,0,午後後半(15-17時),再診,28
産婦人科,0,夕方以降(17時〜),再診,1
産婦人科,0,夕方以降(17時〜),初診,3
産婦人科,1,午前(〜12時),再診,137
産婦人科,1,午前(〜12時),初診,19
産婦人科,1,午後前半(12-15時),再診,47
産婦人科,1,午後後半(15-17時),再診,5
産婦人科,1,夕方以降(17時〜),再診,2
産婦人科,1,夕方以降(17時〜),初診,3
産婦人科,2,午前(〜12時),再診,361
産婦人科,2,午前(〜12時),初診,40
産婦人科,2,午後前半(12-15時),再診,114
産婦人科,2,午後後半(15-17時),再診,14
産婦人科,2,夕方以降(17時〜),再診,4
産婦人科,2,夕方以降(17時〜),初診,1
産婦人科,3,午前(〜12時),再診,285
産婦人科,3,午前(〜12時),初診,21
産婦人科,3,午後前半(12-15時),再診,130
産婦人科,3,午後後半(15-17時),再診,10
産婦人科,3,夕方以降(17時〜),再診,1
産婦人科,4,午前(〜12時),再診,150
産婦人科,4,午前(〜12時),初診,11
産婦人科,4,午後前半(12-15時),再診,45
産婦人科,4,午後前半(12-15時),初診,2
産婦人科,4,午後後半(15-17時),再診,5
産婦人科,4,夕方以降(17時〜),再診,2
産婦人科,4,夕方以降(17時〜),初診,2
産婦人科,5,午前(〜12時),再診,1
産婦人科,5,午前(〜12時),初診,2
産婦人科,5,午後前半(12-15時),初診,1
産婦人科,5,夕方以降(17時〜),再診,1
産婦人科,5,夕方以降(17時〜),初診,1
産婦人科,6,午前(〜12時),再診,3
産婦人科,6,午前(〜12時),初診,3
産婦人科,6,午後前半(12-15時),再診,1
産婦人科,6,夕方以降(17時〜),再診,1
産婦人科,6,夕方以降(17時〜),初診,1
皮膚・排泄ケア,0,午前(〜12時),再診,21
皮膚・排泄ケア,0,午後前半(12-15時),再診,3
皮膚・排泄ケア,1,午前(〜12時),再診,10
皮膚・排泄ケア,1,午後前半(12-15時),再診,1
皮膚・排泄ケア,2,午前(〜12時),再診,9
皮膚・排泄ケア,2,午後前半(12-15時),再診,1
皮膚・排泄ケア,3,午前(〜12時),再診,4
皮膚・排泄ケア,3,夕方以降(17時〜),再診,1
皮膚・排泄ケア,4,午前(〜12時),再診,23
皮膚・排泄ケア,4,午後後半(15-17時),再診,1
皮膚科,0,午前(〜12時),再診,168
皮膚科,0,午前(〜12時),初診,24
皮膚科,0,午後前半(12-15時),再診,12
皮膚科,0,午後前半(12-15時),初診,1
皮膚科,0,午後後半(15-17時),再診,7
皮膚科,0,夕方以降(17時〜),再診,1
皮膚科,1,午前(〜12時),再診,178
皮膚科,1,午前(〜12時),初診,28
皮膚科,1,午後前半(12-15時),再診,53
皮膚科,1,午後後半(15-17時),再診,12
皮膚科,1,夕方以降(17時〜),再診,2
皮膚科,2,午前(〜12時),再診,148
皮膚科,2,午前(〜12時),初診,27
皮膚科,2,午後前半(12-15時),再診,32
皮膚科,2,午後後半(15-17時),再診,4
皮膚科,2,夕方以降(17時〜),再診,1
皮膚科,3,午前(〜12時),再診,134
皮膚科,3,午前(〜12時),初診,14
皮膚科,3,午後前半(12-15時),再診,4
皮膚科,3,午後後半(15-17時),再診,3
皮膚科,3,夕方以降(17時〜),再診,3
皮膚科,4,午前(〜12時),再診,244
皮膚科,4,午前(〜12時),初診,28
皮膚科,4,午後前半(12-15時),再診,86
皮膚科,4,午後後半(15-17時),再診,15
皮膚科,4,夕方以降(17時〜),再診,1
皮膚科,6,午前(〜12時),再診,1
皮膚科,6,午前(〜12時),初診,1
皮膚科,6,午後前半(12-15時),初診,1
皮膚科,6,午後後半(15-17時),初診,1
看護部,0,午前(〜12時),再診,8
看護部,0,午後前半(12-15時),再診,5
看護部,0,午後後半(15-17時),再診,6
看護部,0,夕方以降(17時〜),再診,1
看護部,1,午前(〜12時),再診,8
看護部,1,午後前半(12-15時),再診,11
看護部,1,午後後半(15-17時),再診,3
看護部,1,夕方以降(17時〜),再診,1
看護部,2,午前(〜12時),再診,21
看護部,2,午後前半(12-15時),再診,12
看護部,2,午後後半(15-17時),再診,2
看護部,3,午前(〜12時),再診,20
看護部,3,午後前半(12-15時),再診,6
看護部,3,午後後半(15-17時),再診,5
看護部,4,午前(〜12時),再診,3
看護部,4,午後前半(12-15時),再診,1
眼科,0,午前(〜12時),再診,445
眼科,0,午前(〜12時),初診,26
眼科,0,午後前半(12-15時),再診,172
眼科,0,午後後半(15-17時),再診,21
眼科,1,午前(〜12時),再診,346
眼科,1,午前(〜12時),初診,30
眼科,1,午後前半(12-15時),再診,232
眼科,1,午後前半(12-15時),初診,2
眼科,1,午後後半(15-17時),再診,17
眼科,1,午後後半(15-17時),初診,1
眼科,1,夕方以降(17時〜),初診,1
眼科,2,午前(〜12時),再診,350
眼科,2,午前(〜12時),初診,62
眼科,2,午後前半(12-15時),再診,179
眼科,2,午後前半(12-15時),初診,9
眼科,2,午後後半(15-17時),再診,31
眼科,2,午後後半(15-17時),初診,2
眼科,2,夕方以降(17時〜),初診,4
眼科,3,午前(〜12時),再診,345
眼科,3,午前(〜12時),初診,26
眼科,3,午後前半(12-15時),再診,102
眼科,3,午後後半(15-17時),再診,20
眼科,3,夕方以降(17時〜),再診,1
眼科,3,夕方以降(17時〜),初診,2
眼科,4,午前(〜12時),再診,510
眼科,4,午前(〜12時),初診,18
眼科,4,午後前半(12-15時),再診,191
眼科,4,午後前半(12-15時),初診,6
眼科,4,午後後半(15-17時),再診,28
眼科,5,午前(〜12時),再診,15
眼科,5,午後前半(12-15時),初診,1
禁煙外来,3,午前(〜12時),再診,1
禁煙外来,3,午後前半(12-15時),再診,3
移行期医療支援外来,2,午前(〜12時),再診,1
総合内科,0,午前(〜12時),再診,189
総合内科,0,午前(〜12時),初診,31
総合内科,0,午後前半(12-15時),再診,41
総合内科,0,午後前半(12-15時),初診,4
総合内科,0,午後後半(15-17時),再診,7
総合内科,0,午後後半(15-17時),初診,2
総合内科,1,午前(〜12時),再診,155
総合内科,1,午前(〜12時),初診,46
総合内科,1,午後前半(12-15時),再診,52
総合内科,1,午後前半(12-15時),初診,6
総合内科,1,午後後半(15-17時),再診,4
総合内科,1,午後後半(15-17時),初診,3
総合内科,2,午前(〜12時),再診,114
総合内科,2,午前(〜12時),初診,36
総合内科,2,午後前半(12-15時),再診,36
総合内科,2,午後前半(12-15時),初診,5
総合内科,2,午後後半(15-17時),再診,3
総合内科,2,午後後半(15-17時),初診,2
総合内科,2,夕方以降(17時〜),再診,1
総合内科,3,午前(〜12時),再診,196
総合内科,3,午前(〜12時),初診,22
総合内科,3,午後前半(12-15時),再診,14
総合内科,3,午後前半(12-15時),初診,4
総合内科,3,午後後半(15-17時),再診,3
総合内科,3,午後後半(15-17時),初診,2
総合内科,4,午前(〜12時),再診,163
総合内科,4,午前(〜12時),初診,29
総合内科,4,午後前半(12-15時),再診,37
総合内科,4,午後前半(12-15時),初診,2
総合内科,4,午後後半(15-17時),再診,4
総合内科,4,午後後半(15-17時),初診,2
緩和ケアチーム,0,午前(〜12時),再診,8
緩和ケアチーム,0,午後前半(12-15時),再診,1
緩和ケアチーム,1,午前(〜12時),再診,8
緩和ケアチーム,2,午前(〜12時),再診,5
緩和ケアチーム,3,午前(〜12時),再診,6
緩和ケアチーム,4,午前(〜12時),再診,5
緩和ケアチーム,4,午後前半(12-15時),再診,1
緩和ケア内科,3,午前(〜12時),再診,1
耳鼻咽喉科,0,午前(〜12時),再診,135
耳鼻咽喉科,0,午前(〜12時),初診,9
耳鼻咽喉科,0,午後前半(12-15時),再診,35
耳鼻咽喉科,0,午後後半(15-17時),再診,12
耳鼻咽喉科,0,夕方以降(17時〜),初診,1
耳鼻咽喉科,1,午前(〜12時),再診,375
耳鼻咽喉科,1,午前(〜12時),初診,64
耳鼻咽喉科,1,午後前半(12-15時),再診,115
耳鼻咽喉科,1,午後前半(12-15時),初診,6
耳鼻咽喉科,1,午後後半(15-17時),再診,21
耳鼻咽喉科,1,夕方以降(17時〜),再診,1
耳鼻咽喉科,2,午前(〜12時),再診,224
耳鼻咽喉科,2,午前(〜12時),初診,12
耳鼻咽喉科,2,午後前半(12-15時),再診,76
耳鼻咽喉科,2,午後後半(15-17時),再診,16
耳鼻咽喉科,2,夕方以降(17時〜),再診,1
耳鼻咽喉科,2,夕方以降(17時〜),初診,1
耳鼻咽喉科,3,午前(〜12時),再診,383
耳鼻咽喉科,3,午前(〜12時),初診,55
耳鼻咽喉科,3,午後前半(12-15時),再診,131
耳鼻咽喉科,3,午後前半(12-15時),初診,1
耳鼻咽喉科,3,午後後半(15-17時),再診,30
耳鼻咽喉科,3,夕方以降(17時〜),再診,3
耳鼻咽喉科,4,午前(〜12時),再診,146
耳鼻咽喉科,4,午前(〜12時),初診,43
耳鼻咽喉科,4,午後前半(12-15時),再診,33
耳鼻咽喉科,4,午後前半(12-15時),初診,3
耳鼻咽喉科,4,午後後半(15-17時),再診,5
耳鼻咽喉科,5,午前(〜12時),再診,11
耳鼻咽喉科,5,午前(〜12時),初診,1
耳鼻咽喉科,5,午後前半(12-15時),初診,1
耳鼻咽喉科,6,午前(〜12時),再診,10
職員健康診断,6,午前(〜12時),再診,17
脳神経内科,0,午前(〜12時),再診,91
脳神経内科,0,午前(〜12時),初診,20
脳神経内科,0,午後前半(12-15時),再診,22
脳神経内科,0,午後後半(15-17時),再診,1
脳神経内科,1,午前(〜12時),再診,51
脳神経内科,1,午前(〜12時),初診,10
脳神経内科,1,午後前半(12-15時),再診,1
脳神経内科,1,午後前半(12-15時),初診,4
脳神経内科,2,午前(〜12時),再診,89
脳神経内科,2,午前(〜12時),初診,7
脳神経内科,2,午後前半(12-15時),再診,3
脳神経内科,2,夕方以降(17時〜),再診,1
脳神経内科,3,午前(〜12時),再診,152
脳神経内科,3,午前(〜12時),初診,17
脳神経内科,3,午後前半(12-15時),再診,7
脳神経内科,3,午後後半(15-17時),初診,1
脳神経内科,4,午前(〜12時),再診,94
脳神経内科,4,午前(〜12時),初診,5
脳神経内科,4,午後前半(12-15時),再診,18
脳神経内科,4,午後前半(12-15時),初診,3
脳神経外科,0,午前(〜12時),再診,13
脳神経外科,0,午前(〜12時),初診,4
脳神経外科,0,午後前半(12-15時),再診,1
脳神経外科,0,夕方以降(17時〜),再診,1
脳神経外科,0,夕方以降(17時〜),初診,3
脳神経外科,1,午前(〜12時),再診,56
脳神経外科,1,午前(〜12時),初診,8
脳神経外科,1,午後前半(12-15時),再診,1
脳神経外科,1,午後後半(15-17時),再診,1
脳神経外科,2,午前(〜12時),再診,81
脳神経外科,2,午前(〜12時),初診,5
脳神経外科,2,夕方以降(17時〜),初診,1
脳神経外科,3,午前(〜12時),再診,14
脳神経外科,3,午前(〜12時),初診,5
脳神経外科,3,午後前半(12-15時),再診,1
脳神経外科,3,午後後半(15-17時),初診,1
脳神経外科,3,夕方以降(17時〜),初診,1
脳神経外科,4,午前(〜12時),再診,54
脳神経外科,4,午前(〜12時),初診,4
脳神経外科,4,午後前半(12-15時),再診,1
脳神経外科,4,午後後半(15-17時),再診,1
脳神経外科,4,夕方以降(17時〜),再診,1
脳神経外科,5,午後後半(15-17時),初診,1
腎内科,0,午前(〜12時),再診,139
腎内科,0,午前(〜12時),初診,6
腎内科,0,午後前半(12-15時),再診,30
腎内科,0,午後前半(12-15時),初診,2
腎内科,0,午後後半(15-17時),再診,1
腎内科,0,夕方以降(17時〜),再診,3
腎内科,1,午前(〜12時),再診,132
腎内科,1,午前(〜12時),初診,1
腎内科,1,午後前半(12-15時),再診,9
腎内科,2,午前(〜12時),再診,162
腎内科,2,午前(〜12時),初診,6
腎内科,2,午後前半(12-15時),再診,26
腎内科,3,午前(〜12時),再診,141
腎内科,3,午前(〜12時),初診,3
腎内科,3,午後前半(12-15時),再診,40
腎内科,3,午後後半(15-17時),再診,2
腎内科,4,午前(〜12時),再診,72
腎内科,4,午前(〜12時),初診,2
腎内科,4,午後前半(12-15時),再診,10
臨床工学技師,0,午前(〜12時),再診,29
臨床工学技師,0,午後前半(12-15時),再診,12
臨床工学技師,0,午後後半(15-17時),再診,2
臨床工学技師,0,夕方以降(17時〜),再診,4
臨床工学技師,1,午前(〜12時),再診,44
臨床工学技師,2,午前(〜12時),再診,26
臨床工学技師,2,午後前半(12-15時),再診,10
臨床工学技師,3,午前(〜12時),再診,38
臨床工学技師,3,午後前半(12-15時),再診,1
臨床工学技師,4,午前(〜12時),再診,29
臨床工学技師,4,午後前半(12-15時),再診,10
臨床工学技師,5,午前(〜12時),再診,40
臨床腫瘍科,0,午前(〜12時),再診,46
臨床腫瘍科,0,午後前半(12-15時),再診,3
臨床腫瘍科,0,午後後半(15-17時),再診,2
臨床腫瘍科,1,午前(〜12時),再診,48
臨床腫瘍科,1,午後前半(12-15時),再診,2
臨床腫瘍科,2,午前(〜12時),再診,43
臨床腫瘍科,2,午後前半(12-15時),再診,5
臨床腫瘍科,2,午後後半(15-17時),再診,1
臨床腫瘍科,3,午前(〜12時),再診,30
臨床腫瘍科,3,午後前半(12-15時),再診,8
臨床腫瘍科,3,午後後半(15-17時),再診,1
薬剤部,0,午前(〜12時),再診,21
薬剤部,0,午後前半(12-15時),再診,1
薬剤部,1,午前(〜12時),再診,24
薬剤部,1,午後前半(12-15時),再診,1
薬剤部,2,午前(〜12時),再診,30
薬剤部,2,午後前半(12-15時),再診,4
薬剤部,3,午前(〜12時),再診,38
薬剤部,3,午後前半(12-15時),再診,6
薬剤部,4,午前(〜12時),再診,25
薬剤部,4,午後前半(12-15時),再診,3
血液内科,0,午前(〜12時),再診,180
血液内科,0,午前(〜12時),初診,5
血液内科,0,午後前半(12-15時),再診,21
血液内科,0,午後後半(15-17時),再診,1
血液内科,1,午前(〜12時),再診,186
血液内科,1,午前(〜12時),初診,7
血液内科,1,午後前半(12-15時),再診,10
血液内科,1,夕方以降(17時〜),再診,1
血液内科,2,午前(〜12時),再診,99
血液内科,2,午前(〜12時),初診,1
血液内科,2,午後前半(12-15時),再診,20
血液内科,2,夕方以降(17時〜),初診,1
血液内科,3,午前(〜12時),再診,139
血液内科,3,午前(〜12時),初診,6
血液内科,3,午後前半(12-15時),再診,8
血液内科,4,午前(〜12時),再診,151
血液内科,4,午前(〜12時),初診,3
血液内科,4,午後前半(12-15時),再診,3
血液内科,4,午後後半(15-17時),再診,1
退院支援,0,午前(〜12時),再診,18
退院支援,0,午後前半(12-15時),再診,1
退院支援,0,午後後半(15-17時),再診,3
退院支援,0,夕方以降(17時〜),再診,9
退院支援,1,午前(〜12時),再診,18
退院支援,1,午後前半(12-15時),再診,1
退院支援,1,午後後半(15-17時),再診,6
退院支援,1,夕方以降(17時〜),再診,6
退院支援,2,午前(〜12時),再診,9
退院支援,2,午後前半(12-15時),再診,1
退院支援,2,午後後半(15-17時),再診,5
退院支援,2,夕方以降(17時〜),再診,16
退院支援,3,午前(〜12時),再診,12
退院支援,3,午後後半(15-17時),再診,12
退院支援,3,夕方以降(17時〜),再診,5
退院支援,4,午前(〜12時),再診,20
退院支援,4,夕方以降(17時〜),再診,11
通院治療センター,0,午前(〜12時),再診,6
通院治療センター,0,午後前半(12-15時),再診,3
通院治療センター,1,午前(〜12時),再診,5
通院治療センター,1,午後前半(12-15時),再診,5
通院治療センター,2,午前(〜12時),再診,1
通院治療センター,2,午後前半(12-15時),再診,4
通院治療センター,3,午前(〜12時),再診,6
通院治療センター,3,午後前半(12-15時),再診,4
遺伝診療科,0,午前(〜12時),再診,5
遺伝診療科,0,午前(〜12時),初診,1
遺伝診療科,0,午後前半(12-15時),再診,3
遺伝診療科,0,午後後半(15-17時),初診,1
遺伝診療科,0,夕方以降(17時〜),再診,3
遺伝診療科,0,夕方以降(17時〜),初診,3
遺伝診療科,1,午前(〜12時),再診,10
遺伝診療科,1,午前(〜12時),初診,2
遺伝診療科,1,午後前半(12-15時),再診,2
遺伝診療科,1,午後前半(12-15時),初診,1
遺伝診療科,1,午後後半(15-17時),再診,1
遺伝診療科,2,午前(〜12時),再診,2
遺伝診療科,2,午前(〜12時),初診,2
遺伝診療科,2,午後前半(12-15時),初診,3
遺伝診療科,2,夕方以降(17時〜),再診,3
遺伝診療科,3,午前(〜12時),再診,8
遺伝診療科,3,午前(〜12時),初診,2
遺伝診療科,3,午後前半(12-15時),再診,2
遺伝診療科,3,午後後半(15-17時),初診,2
遺伝診療科,4,午前(〜12時),再診,10
遺伝診療科,4,午後前半(12-15時),再診,4
骨転移カンファレンス,0,午前(〜12時),再診,2
骨転移カンファレンス,0,午後後半(15-17時),再診,3
麻酔科,0,午前(〜12時),再診,55
麻酔科,0,午後前半(12-15時),再診,17
麻酔科,0,午後後半(15-17時),再診,1
麻酔科,1,午前(〜12時),再診,62
麻酔科,1,午後前半(12-15時),再診,17
麻酔科,2,午前(〜12時),再診,74
麻酔科,2,午後前半(12-15時),再診,18
麻酔科,2,午後後半(15-17時),再診,2
麻酔科,3,午前(〜12時),再診,52
麻酔科,3,午後前半(12-15時),再診,20
麻酔科,4,午前(〜12時),再診,56
麻酔科,4,午後前半(12-15時),再診,9
麻酔科,4,午後後半(15-17時),再診,1
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,0,午前(〜12時),再診,7
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,0,午後前半(12-15時),再診,1
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,1,午前(〜12時),再診,40
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,1,午後前半(12-15時),再診,1
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,1,午後後半(15-17時),再診,1
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,2,午前(〜12時),再診,3
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,2,午後前半(12-15時),再診,1
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,3,午前(〜12時),再診,12
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,4,午前(〜12時),再診,26
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,4,午後前半(12-15時),再診,4
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,4,午後前半(12-15時),初診,2
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,4,午後後半(15-17時),再診,1
ﾘﾊﾋﾞﾘﾃｰｼｮﾝ科,4,夕方以降(17時〜),再診,1
